i,n,b_low,b_high,r,approx,n_calls,time_ms
1,50,1,1,12,6.488045696051897,528,12
2,50,1,1,12,6.516795281973884,528,11
3,50,1,1,12,6.53840975767261,528,10
4,50,1,1,12,6.53840975767261,528,10
5,50,1,1,12,6.510018002805612,528,10
6,50,1,1,12,6.474321656630311,528,10
7,50,1,1,12,6.452207725313494,528,10
8,50,1,1,12,6.531462997419297,528,10
9,50,1,1,12,6.53840975767261,528,10
10,50,1,1,12,6.488045696051897,528,11
11,50,1,1,12,6.446761452747551,528,11
12,50,1,1,12,6.502713411497309,528,10
13,50,1,1,12,6.53840975767261,528,10
14,50,1,1,12,6.488045696051897,528,10
15,50,1,1,12,6.477714737017399,528,10
16,50,1,1,12,6.4725851548397735,528,10
17,50,1,1,12,6.53840975767261,528,10
18,50,1,1,12,6.53840975767261,528,10
19,50,1,1,12,6.53840975767261,528,10
20,50,1,1,12,6.53840975767261,528,11
21,50,1,1,12,6.451140160226089,528,10
22,50,1,1,12,6.531462997419297,528,10
23,50,1,1,12,6.510018002805612,528,10
24,50,1,1,12,6.43998417357928,528,10
25,50,1,1,12,6.53840975767261,528,10
26,50,1,1,12,6.53840975767261,528,10
27,50,1,1,12,6.531462997419297,528,10
28,50,1,1,12,6.53840975767261,528,10
29,50,1,1,12,6.484661497270711,528,10
30,50,1,1,12,6.499329212716124,528,10
31,50,1,1,12,6.53840975767261,528,10
32,50,1,1,12,6.403890496354056,528,10
33,50,1,1,12,6.53840975767261,528,10
34,50,1,1,12,6.53840975767261,528,10
35,50,1,1,12,6.510018002805612,528,10
36,50,1,1,12,6.53840975767261,528,10
37,50,1,1,12,6.4201304557925205,528,10
38,50,1,1,12,6.53840975767261,528,10
39,50,1,1,12,6.53840975767261,528,10
40,50,1,1,12,6.53840975767261,528,11
41,50,1,1,12,6.531462997419297,528,10
42,50,1,1,12,6.481098935798583,528,10
43,50,1,1,12,6.531462997419297,528,10
44,50,1,1,12,6.484661497270711,528,10
45,50,1,1,12,6.53840975767261,528,10
46,50,1,1,12,6.499329212716124,528,10
47,50,1,1,12,6.53840975767261,528,10
48,50,1,1,12,6.53840975767261,528,10
49,50,1,1,12,6.531462997419297,528,10
50,50,1,1,12,6.53840975767261,528,10
51,50,1,1,12,6.531462997419297,528,10
52,50,1,1,12,6.510018002805612,528,10
53,50,1,1,12,6.477884218102439,528,10
54,50,1,1,12,6.53840975767261,528,10
55,50,1,1,12,6.53840975767261,528,11
56,50,1,1,12,6.53840975767261,528,10
57,50,1,1,12,6.459653941184898,528,10
58,50,1,1,12,6.474321656630311,528,10
59,50,1,1,12,6.53840975767261,528,10
60,50,1,1,12,6.516795281973884,528,10
61,50,1,1,12,6.53840975767261,528,10
62,50,1,1,12,6.502713411497309,528,10
63,50,1,1,12,6.484973718939731,528,10
64,50,1,1,12,6.510018002805612,528,10
65,50,1,1,12,6.53840975767261,528,10
66,50,1,1,12,6.53840975767261,528,10
67,50,1,1,12,6.53840975767261,528,10
68,50,1,1,12,6.484661497270711,528,10
69,50,1,1,12,6.53840975767261,528,10
70,50,1,1,12,6.53840975767261,528,10
71,50,1,1,12,6.488045696051897,528,9
72,50,1,1,12,6.531462997419297,528,9
73,50,1,1,12,6.450970679141048,528,9
74,50,1,1,12,6.53840975767261,528,9
75,50,1,1,12,6.53840975767261,528,11
76,50,1,1,12,6.510018002805612,528,9
77,50,1,1,12,6.531462997419297,528,9
78,50,1,1,12,6.53840975767261,528,9
79,50,1,1,12,6.510018002805612,528,9
80,50,1,1,12,6.516795281973884,528,9
81,50,1,1,12,6.516795281973884,528,9
82,50,1,1,12,6.438227979405088,528,9
83,50,1,1,12,6.531462997419297,528,9
84,50,1,1,12,6.53840975767261,528,9
85,50,1,1,12,6.53840975767261,528,9
86,50,1,1,12,6.488045696051897,528,9
87,50,1,1,12,6.53840975767261,528,9
88,50,1,1,12,6.53840975767261,528,9
89,50,1,1,12,6.531462997419297,528,9
90,50,1,1,12,6.502713411497309,528,9
91,50,1,1,12,6.497125514368264,528,9
92,50,1,1,12,6.53840975767261,528,9
93,50,1,1,12,6.531462997419297,528,9
94,50,1,1,12,6.531462997419297,528,9
95,50,1,1,12,6.531462997419297,528,9
96,50,1,1,12,6.53840975767261,528,9
97,50,1,1,12,6.502713411497309,528,9
98,50,1,1,12,6.53840975767261,528,9
99,50,1,1,12,6.531462997419297,528,9
100,50,1,1,12,6.531462997419297,528,9
1,50,1,6,12,5.018231905294124,239,4
2,50,1,6,12,5.00116995940711,193,3
3,50,1,6,12,5.8907655116807724,243,4
4,50,1,6,12,5.781070682632706,252,4
5,50,1,6,12,6.236780846310954,257,4
6,50,1,6,12,4.907132560758916,196,3
7,50,1,6,12,6.236780846310954,235,4
8,50,1,6,12,6.331650717285441,255,4
9,50,1,6,12,5.00116995940711,202,3
10,50,1,6,12,4.671384098337651,232,4
11,50,1,6,12,6.331650717285441,251,4
12,50,1,6,12,4.560284753802442,200,3
13,50,1,6,12,4.623949162850408,237,4
14,50,1,6,12,6.208149306934328,258,4
15,50,1,6,12,4.849962266857963,202,3
16,50,1,6,12,5.861301499977855,251,4
17,50,1,6,12,5.00116995940711,187,3
18,50,1,6,12,4.849962266857963,193,3
19,50,1,6,12,4.560284753802442,197,3
20,50,1,6,12,4.849962266857963,207,3
21,50,1,6,12,5.9727235999966375,255,4
22,50,1,6,12,5.9727235999966375,247,4
23,50,1,6,12,4.849962266857963,195,3
24,50,1,6,12,5.9727235999966375,259,4
25,50,1,6,12,6.390675664859537,275,4
26,50,1,6,12,5.984802910328967,269,4
27,50,1,6,12,4.907132560758916,200,3
28,50,1,6,12,5.984802910328967,254,4
29,50,1,6,12,5.00116995940711,203,3
30,50,1,6,12,4.907132560758916,189,3
31,50,1,6,12,6.331650717285441,251,4
32,50,1,6,12,5.00116995940711,191,3
33,50,1,6,12,5.00116995940711,198,3
34,50,1,6,12,5.018231905294124,233,4
35,50,1,6,12,4.907132560758916,201,3
36,50,1,6,12,6.236780846310954,259,4
37,50,1,6,12,4.907132560758916,186,3
38,50,1,6,12,6.331650717285441,257,4
39,50,1,6,12,6.331650717285441,265,4
40,50,1,6,12,6.390675664859537,274,4
41,50,1,6,12,4.907132560758916,185,3
42,50,1,6,12,4.907132560758916,198,3
43,50,1,6,12,6.236780846310954,247,4
44,50,1,6,12,5.00116995940711,198,3
45,50,1,6,12,6.331650717285441,245,4
46,50,1,6,12,4.907132560758916,202,3
47,50,1,6,12,6.208149306934328,252,4
48,50,1,6,12,5.984802910328967,259,4
49,50,1,6,12,4.907132560758916,196,3
50,50,1,6,12,6.331650717285441,270,4
51,50,1,6,12,6.331650717285441,254,4
52,50,1,6,12,5.198797168738541,266,4
53,50,1,6,12,6.331650717285441,253,4
54,50,1,6,12,5.00116995940711,199,3
55,50,1,6,12,4.907132560758916,192,3
56,50,1,6,12,5.434222875676232,249,4
57,50,1,6,12,5.83359521777982,249,4
58,50,1,6,12,6.331650717285441,255,4
59,50,1,6,12,4.907132560758916,195,3
60,50,1,6,12,5.952007028471061,255,4
61,50,1,6,12,6.236780846310954,272,4
62,50,1,6,12,4.907132560758916,193,3
63,50,1,6,12,4.907132560758916,192,3
64,50,1,6,12,5.984802910328967,260,4
65,50,1,6,12,4.907132560758916,191,3
66,50,1,6,12,4.409077061253295,196,3
67,50,1,6,12,4.560284753802442,194,3
68,50,1,6,12,5.00116995940711,191,3
69,50,1,6,12,6.236780846310954,247,4
70,50,1,6,12,4.560284753802442,197,3
71,50,1,6,12,6.331650717285441,271,4
72,50,1,6,12,5.795895640706286,257,4
73,50,1,6,12,6.331650717285441,259,4
74,50,1,6,12,5.00116995940711,190,3
75,50,1,6,12,4.907132560758916,187,3
76,50,1,6,12,5.861301499977855,252,4
77,50,1,6,12,4.849962266857963,191,3
78,50,1,6,12,6.208149306934328,244,4
79,50,1,6,12,5.781070682632706,246,4
80,50,1,6,12,6.331650717285441,253,4
81,50,1,6,12,4.560284753802442,194,3
82,50,1,6,12,5.00116995940711,195,3
83,50,1,6,12,5.00116995940711,197,3
84,50,1,6,12,5.8907655116807724,248,4
85,50,1,6,12,5.6637091734078915,256,4
86,50,1,6,12,5.00116995940711,187,3
87,50,1,6,12,6.331650717285441,264,4
88,50,1,6,12,6.331650717285441,260,4
89,50,1,6,12,5.861301499977855,262,4
90,50,1,6,12,6.331650717285441,246,4
91,50,1,6,12,5.967270092110214,274,4
92,50,1,6,12,5.984802910328967,249,4
93,50,1,6,12,5.00116995940711,211,3
94,50,1,6,12,4.409077061253295,182,3
95,50,1,6,12,5.00116995940711,194,3
96,50,1,6,12,6.208149306934328,268,4
97,50,1,6,12,6.331650717285441,254,4
98,50,1,6,12,5.9727235999966375,253,4
99,50,1,6,12,6.331650717285441,248,4
100,50,1,6,12,6.208149306934328,264,4
1,50,1,1,25,9.541631124345614,500,9
2,50,1,1,25,9.52075362852075,500,9
3,50,1,1,25,9.583942812554861,500,9
4,50,1,1,25,9.56361702588707,500,9
5,50,1,1,25,9.484486566188735,500,9
6,50,1,1,25,9.518430131902893,500,9
7,50,1,1,25,9.337718247319959,500,9
8,50,1,1,25,9.492280698621867,500,9
9,50,1,1,25,9.56949457632103,500,9
10,50,1,1,25,9.466314731113192,500,9
11,50,1,1,25,9.597198092630245,500,9
12,50,1,1,25,9.463509510264702,500,9
13,50,1,1,25,9.430302023139049,500,9
14,50,1,1,25,9.583942812554861,500,9
15,50,1,1,25,9.559192708722573,500,9
16,50,1,1,25,9.551570492973092,500,9
17,50,1,1,25,9.445303594234362,500,9
18,50,1,1,25,9.514876078086788,500,9
19,50,1,1,25,9.534319518739444,500,9
20,50,1,1,25,9.386613201483328,500,9
21,50,1,1,25,9.532437662463746,500,9
22,50,1,1,25,9.548823796102555,500,9
23,50,1,1,25,9.597198092630245,500,9
24,50,1,1,25,9.546055441510111,500,9
25,50,1,1,25,9.563695232589065,500,9
26,50,1,1,25,9.415772527099165,500,9
27,50,1,1,25,9.479991440989718,500,9
28,50,1,1,25,9.597198092630245,500,9
29,50,1,1,25,9.546055441510111,500,9
30,50,1,1,25,9.48387631549015,500,9
31,50,1,1,25,9.559192708722573,500,9
32,50,1,1,25,9.597198092630245,500,9
33,50,1,1,25,9.393016586388562,500,9
34,50,1,1,25,9.597198092630245,500,9
35,50,1,1,25,9.597198092630245,500,9
36,50,1,1,25,9.476870694179114,500,9
37,50,1,1,25,9.532800161434727,500,9
38,50,1,1,25,9.546055441510111,500,9
39,50,1,1,25,9.530899712754616,500,9
40,50,1,1,25,9.396801763522056,500,9
41,50,1,1,25,9.473574935548244,500,9
42,50,1,1,25,9.597198092630245,500,9
43,50,1,1,25,9.548823796102555,500,9
44,50,1,1,25,9.532800161434727,500,9
45,50,1,1,25,9.513565109065418,500,9
46,50,1,1,25,9.50944834903401,500,9
47,50,1,1,25,9.433307685209357,500,9
48,50,1,1,25,9.452447763888213,500,9
49,50,1,1,25,9.503502654287102,500,9
50,50,1,1,25,9.54569294253913,500,9
51,50,1,1,25,9.56949457632103,500,9
52,50,1,1,25,9.597198092630245,500,9
53,50,1,1,25,9.53340368490698,500,9
54,50,1,1,25,9.563695232589065,500,9
55,50,1,1,25,9.535991716279852,500,9
56,50,1,1,25,9.56361702588707,500,9
57,50,1,1,25,9.566381228177903,500,9
58,50,1,1,25,9.597198092630245,500,9
59,50,1,1,25,9.597198092630245,500,9
60,50,1,1,25,9.525861765365043,500,9
61,50,1,1,25,9.551932991944073,500,9
62,50,1,1,25,9.483943670139261,500,9
63,50,1,1,25,9.583942812554861,500,9
64,50,1,1,25,9.5084643708886,500,9
65,50,1,1,25,9.546055441510111,500,9
66,50,1,1,25,9.532437662463746,500,9
67,50,1,1,25,9.508101871917619,500,9
68,50,1,1,25,9.566018729206922,500,9
69,50,1,1,25,9.559192708722573,500,9
70,50,1,1,25,9.597198092630245,500,9
71,50,1,1,25,9.485666331660408,500,9
72,50,1,1,25,9.551570492973092,500,9
73,50,1,1,25,9.566381228177903,500,9
74,50,1,1,25,9.48387631549015,500,9
75,50,1,1,25,9.541631124345614,500,9
76,50,1,1,25,9.523538268747187,500,9
77,50,1,1,25,9.452764306715938,500,10
78,50,1,1,25,9.445575787260609,500,9
79,50,1,1,25,9.597198092630245,500,9
80,50,1,1,25,9.484948359347928,500,9
81,50,1,1,25,9.597198092630245,500,9
82,50,1,1,25,9.54569294253913,500,9
83,50,1,1,25,9.56949457632103,500,9
84,50,1,1,25,9.495834752437972,500,9
85,50,1,1,25,9.463959320670298,500,9
86,50,1,1,25,9.56361702588707,500,9
87,50,1,1,25,9.56949457632103,500,9
88,50,1,1,25,9.473574935548244,500,9
89,50,1,1,25,9.583942812554861,500,9
90,50,1,1,25,9.566381228177903,500,9
91,50,1,1,25,9.27893221363087,500,9
92,50,1,1,25,9.563695232589065,500,9
93,50,1,1,25,9.554645305407238,500,9
94,50,1,1,25,9.551932991944073,500,9
95,50,1,1,25,9.583942812554861,500,9
96,50,1,1,25,9.583942812554861,500,9
97,50,1,1,25,9.517644432679232,500,9
98,50,1,1,25,9.512651875657145,500,9
99,50,1,1,25,9.541631124345614,500,9
100,50,1,1,25,9.538315212897707,500,9
1,50,1,4,25,8.700608617502244,264,4
2,50,1,4,25,8.505574342942747,282,5
3,50,1,4,25,8.199855251466985,241,4
4,50,1,4,25,8.692247233268183,262,4
5,50,1,4,25,7.9633453938790355,239,4
6,50,1,4,25,8.229812389445492,269,4
7,50,1,4,25,8.909453933304029,279,5
8,50,1,4,25,8.426626708599912,281,5
9,50,1,4,25,8.985087507287567,249,4
10,50,1,4,25,8.434944952509511,257,4
11,50,1,4,25,8.644480757492017,245,4
12,50,1,4,25,8.87923097812747,267,4
13,50,1,4,25,9.008568129286612,295,5
14,50,1,4,25,8.172729143457783,241,4
15,50,1,4,25,7.677019249304502,230,4
16,50,1,4,25,9.312410681544549,285,5
17,50,1,4,25,8.891950638552554,264,4
18,50,1,4,25,9.016342821071184,270,5
19,50,1,4,25,9.34814428740221,277,5
20,50,1,4,25,7.134901958152306,236,4
21,50,1,4,25,9.073069080841913,271,4
22,50,1,4,25,8.126485038588465,288,5
23,50,1,4,25,8.78646587461802,257,4
24,50,1,4,25,7.967004854929614,236,4
25,50,1,4,25,9.456969385132128,269,4
26,50,1,4,25,9.287972730782922,284,5
27,50,1,4,25,8.5690098732304,255,4
28,50,1,4,25,8.49483347136778,304,5
29,50,1,4,25,9.029140519569214,283,5
30,50,1,4,25,9.263008559598632,266,4
31,50,1,4,25,9.003028741583623,276,5
32,50,1,4,25,9.263008559598632,266,4
33,50,1,4,25,8.568576813859057,242,4
34,50,1,4,25,9.07891322006644,255,4
35,50,1,4,25,7.4884536422563555,271,5
36,50,1,4,25,8.508544822306956,258,4
37,50,1,4,25,9.272657928579914,278,5
38,50,1,4,25,8.782185516202528,282,5
39,50,1,4,25,8.582273264515614,258,4
40,50,1,4,25,8.454463326187913,244,4
41,50,1,4,25,7.536824110367846,248,4
42,50,1,4,25,8.611682624576982,255,4
43,50,1,4,25,8.765328452091289,251,4
44,50,1,4,25,9.29228894003721,289,5
45,50,1,4,25,8.69919620698754,240,4
46,50,1,4,25,8.173937084476954,238,4
47,50,1,4,25,8.940782896987223,293,5
48,50,1,4,25,8.042175369914567,242,4
49,50,1,4,25,8.499538037036345,268,4
50,50,1,4,25,8.550228386627438,306,5
51,50,1,4,25,8.467877449934042,272,4
52,50,1,4,25,8.924934532483796,266,4
53,50,1,4,25,8.769442739447063,253,4
54,50,1,4,25,8.227139548198913,270,4
55,50,1,4,25,8.53330662807242,252,4
56,50,1,4,25,8.088758977576346,288,5
57,50,1,4,25,8.880057197397761,264,4
58,50,1,4,25,8.848876200427192,258,4
59,50,1,4,25,8.07513383068653,279,5
60,50,1,4,25,8.219032826959443,258,4
61,50,1,4,25,8.592448726350444,243,4
62,50,1,4,25,8.613515146310743,265,4
63,50,1,4,25,9.27018767698549,277,5
64,50,1,4,25,8.985087507287567,237,4
65,50,1,4,25,9.512106179549047,268,4
66,50,1,4,25,8.092703353484216,281,5
67,50,1,4,25,8.48701386990277,248,4
68,50,1,4,25,8.593363749815218,234,4
69,50,1,4,25,7.870373872948262,248,4
70,50,1,4,25,9.28071540389556,276,5
71,50,1,4,25,8.870501245895605,247,4
72,50,1,4,25,8.26868849654046,247,5
73,50,1,4,25,9.409197288988835,284,5
74,50,1,4,25,7.937253717473675,244,4
75,50,1,4,25,8.461205522435812,276,5
76,50,1,4,25,8.121629609011297,228,4
77,50,1,4,25,8.362543173945294,251,4
78,50,1,4,25,9.068878963785075,278,5
79,50,1,4,25,8.698394059705022,254,4
80,50,1,4,25,8.505615045700836,253,4
81,50,1,4,25,8.623071153270029,252,4
82,50,1,4,25,8.420063686786456,261,4
83,50,1,4,25,7.882354324213754,242,4
84,50,1,4,25,8.333761572265917,261,4
85,50,1,4,25,8.878207273411416,292,5
86,50,1,4,25,8.664412429557258,262,4
87,50,1,4,25,8.757999371128872,277,5
88,50,1,4,25,8.508544822306956,256,4
89,50,1,4,25,9.170189284591094,262,4
90,50,1,4,25,8.283144221209067,282,5
91,50,1,4,25,7.916979071591853,252,4
92,50,1,4,25,8.078750898202284,259,4
93,50,1,4,25,9.38513979561068,281,5
94,50,1,4,25,8.734532005195353,274,5
95,50,1,4,25,7.95026921106015,262,4
96,50,1,4,25,8.883218283407187,265,4
97,50,1,4,25,8.920267882208162,264,4
98,50,1,4,25,8.94942379162348,266,4
99,50,1,4,25,7.643592125818055,252,4
100,50,1,4,25,8.650020177758513,248,4
1,50,4,17,25,9.98802325267681,206,3
2,50,4,17,25,10.442802868052073,227,3
3,50,4,17,25,11.019372744975067,251,4
4,50,4,17,25,9.536916306201697,213,3
5,50,4,17,25,6.305856767532622,202,3
6,50,4,17,25,9.977664474007268,203,3
7,50,4,17,25,8.16494560693208,283,4
8,50,4,17,25,9.746336932129337,215,3
9,50,4,17,25,11.41592527449393,237,4
10,50,4,17,25,10.776910969561529,238,4
11,50,4,17,25,12.504117973614306,237,4
12,50,4,17,25,11.09359308670195,221,3
13,50,4,17,25,10.296707212405245,222,3
14,50,4,17,25,11.412342190414167,210,3
15,50,4,17,25,10.51675166922305,229,3
16,50,4,17,25,8.04389884181157,218,3
17,50,4,17,25,11.582636543227942,294,5
18,50,4,17,25,12.2840735167965,219,3
19,50,4,17,25,11.004969911567489,228,3
20,50,4,17,25,12.504117973614306,228,3
21,50,4,17,25,10.161209271924504,219,3
22,50,4,17,25,12.504117973614306,215,3
23,50,4,17,25,12.2840735167965,223,3
24,50,4,17,25,10.802334853987087,208,3
25,50,4,17,25,11.412342190414167,230,4
26,50,4,17,25,11.78450278542218,325,5
27,50,4,17,25,11.09359308670195,202,3
28,50,4,17,25,9.953167053823574,276,4
29,50,4,17,25,12.14857557631576,238,4
30,50,4,17,25,11.523934666122651,300,5
31,50,4,17,25,11.412342190414167,230,4
32,50,4,17,25,12.970331770276964,232,4
33,50,4,17,25,10.161209271924504,229,3
34,50,4,17,25,12.2840735167965,251,4
35,50,4,17,25,11.09359308670195,209,3
36,50,4,17,25,8.9314088332337,226,3
37,50,4,17,25,12.2840735167965,240,4
38,50,4,17,25,12.507168317992003,260,4
39,50,4,17,25,11.733703236520594,231,3
40,50,4,17,25,12.504117973614306,215,3
41,50,4,17,25,10.99520624957641,298,5
42,50,4,17,25,8.894063811224157,237,4
43,50,4,17,25,11.004969911567489,215,3
44,50,4,17,25,10.313131136939699,229,3
45,50,4,17,25,12.14857557631576,221,3
46,50,4,17,25,10.51675166922305,242,4
47,50,4,17,25,12.956781976228891,275,4
48,50,4,17,25,10.51675166922305,232,3
49,50,4,17,25,10.296707212405245,229,3
50,50,4,17,25,10.693936501602495,191,3
51,50,4,17,25,12.862710715290548,299,5
52,50,4,17,25,9.179078663897842,272,4
53,50,4,17,25,8.438847475124081,211,3
54,50,4,17,25,11.144983647671005,270,4
55,50,4,17,25,10.776910969561529,228,3
56,50,4,17,25,10.693936501602495,214,3
57,50,4,17,25,9.388321378451934,240,4
58,50,4,17,25,11.09359308670195,203,3
59,50,4,17,25,10.51675166922305,226,3
60,50,4,17,25,10.693936501602495,215,3
61,50,4,17,25,11.682823647135983,317,5
62,50,4,17,25,11.41592527449393,218,3
63,50,4,17,25,12.970331770276964,269,4
64,50,4,17,25,11.733703236520594,229,3
65,50,4,17,25,12.288724643455854,281,4
66,50,4,17,25,11.09359308670195,213,3
67,50,4,17,25,11.004969911567489,228,4
68,50,4,17,25,10.50754519106765,241,4
69,50,4,17,25,11.412342190414167,196,3
70,50,4,17,25,12.504117973614306,230,3
71,50,4,17,25,11.975389557068066,256,4
72,50,4,17,25,11.361531400487326,270,4
73,50,4,17,25,10.071191410987389,306,5
74,50,4,17,25,12.2840735167965,228,3
75,50,4,17,25,10.028740518637086,222,3
76,50,4,17,25,10.660780003298825,204,3
77,50,4,17,25,10.42274477962107,223,3
78,50,4,17,25,10.893616346185764,253,4
79,50,4,17,25,11.132453366860073,217,3
80,50,4,17,25,9.536916306201697,225,3
81,50,4,17,25,10.81787999197099,251,4
82,50,4,17,25,7.18626081710635,212,3
83,50,4,17,25,10.978370419441331,208,3
84,50,4,17,25,10.627979472900673,273,4
85,50,4,17,25,8.588904218287436,242,4
86,50,4,17,25,10.693936501602495,217,3
87,50,4,17,25,10.161209271924504,231,3
88,50,4,17,25,10.660780003298825,244,4
89,50,4,17,25,10.351395910270163,224,3
90,50,4,17,25,12.14857557631576,216,3
91,50,4,17,25,9.98802325267681,213,3
92,50,4,17,25,10.51675166922305,231,3
93,50,4,17,25,9.680220133042218,212,3
94,50,4,17,25,10.181886475126062,233,4
95,50,4,17,25,10.237462040901033,276,4
96,50,4,17,25,10.864411845566613,260,4
97,50,4,17,25,10.016286438372731,248,4
98,50,4,17,25,10.296707212405245,223,3
99,50,4,17,25,9.866946965847497,255,4
100,50,4,17,25,11.975389557068066,228,3
1,50,2,8,50,22.165258689457577,227,4
2,50,2,8,50,18.33212707679021,234,4
3,50,2,8,50,19.798354133181185,243,4
4,50,2,8,50,20.381515923609694,229,4
5,50,2,8,50,19.05938031893207,277,5
6,50,2,8,50,16.893156650086446,231,4
7,50,2,8,50,21.545731320540728,255,4
8,50,2,8,50,19.537765946285457,270,4
9,50,2,8,50,21.403931708808233,261,4
10,50,2,8,50,19.77676220376945,241,4
11,50,2,8,50,18.308922620925934,230,4
12,50,2,8,50,19.739189854595814,279,5
13,50,2,8,50,19.31493753101611,222,4
14,50,2,8,50,17.649696397425036,229,4
15,50,2,8,50,17.622282251671415,221,4
16,50,2,8,50,22.24862038760908,231,4
17,50,2,8,50,20.951041284101123,232,4
18,50,2,8,50,19.63040493184482,265,4
19,50,2,8,50,18.505676798730637,229,4
20,50,2,8,50,16.604765975363982,202,3
21,50,2,8,50,18.254173312359434,239,4
22,50,2,8,50,20.37506166866875,230,4
23,50,2,8,50,18.068865839504394,248,4
24,50,2,8,50,20.608406474809296,238,4
25,50,2,8,50,18.724234700649383,206,3
26,50,2,8,50,20.67220805239345,255,4
27,50,2,8,50,19.87698985586279,216,3
28,50,2,8,50,20.580102539464452,227,4
29,50,2,8,50,19.42088283125195,242,4
30,50,2,8,50,20.802874123419933,270,4
31,50,2,8,50,21.595876399020437,249,4
32,50,2,8,50,19.246724808486796,252,4
33,50,2,8,50,20.834006384641356,246,4
34,50,2,8,50,17.542289052382152,225,4
35,50,2,8,50,18.99669427377265,234,4
36,50,2,8,50,20.119132545203247,244,4
37,50,2,8,50,20.769266334277532,251,4
38,50,2,8,50,19.842230031021973,246,4
39,50,2,8,50,14.620271813798107,217,3
40,50,2,8,50,18.21037359503065,237,4
41,50,2,8,50,20.47745793620124,231,4
42,50,2,8,50,16.192451910700175,221,4
43,50,2,8,50,19.26886563420765,227,4
44,50,2,8,50,19.677377531912384,244,4
45,50,2,8,50,21.078533085460005,246,4
46,50,2,8,50,20.138349555784764,248,4
47,50,2,8,50,19.27611181590202,244,4
48,50,2,8,50,22.799070195323367,274,5
49,50,2,8,50,23.726896186068537,273,5
50,50,2,8,50,18.34557190646739,215,3
51,50,2,8,50,15.610770664746376,221,4
52,50,2,8,50,19.75819099034004,240,4
53,50,2,8,50,17.72027284926011,225,4
54,50,2,8,50,16.39369990996942,231,4
55,50,2,8,50,21.410287920756424,235,4
56,50,2,8,50,20.59437041519078,244,4
57,50,2,8,50,18.769649675526743,227,4
58,50,2,8,50,17.985930368828885,226,3
59,50,2,8,50,16.994889412146453,233,4
60,50,2,8,50,18.48565285788395,219,4
61,50,2,8,50,15.01836552529452,207,3
62,50,2,8,50,18.07175932790814,201,3
63,50,2,8,50,18.194207967956114,248,4
64,50,2,8,50,18.383527517941662,221,4
65,50,2,8,50,21.523998797080427,240,4
66,50,2,8,50,19.410910236570743,235,4
67,50,2,8,50,17.446954703696914,244,4
68,50,2,8,50,17.656067287598063,256,4
69,50,2,8,50,17.4689182168828,223,4
70,50,2,8,50,18.137911390979333,243,4
71,50,2,8,50,20.49644303073837,255,4
72,50,2,8,50,17.024333864636805,219,3
73,50,2,8,50,20.874551499201253,247,4
74,50,2,8,50,18.359450094248462,271,4
75,50,2,8,50,20.111182586563142,226,4
76,50,2,8,50,21.01411377211798,250,4
77,50,2,8,50,18.59952418178776,240,4
78,50,2,8,50,21.03685063725179,231,4
79,50,2,8,50,20.20840616760745,243,4
80,50,2,8,50,20.433860967505094,254,4
81,50,2,8,50,18.43052791255331,237,4
82,50,2,8,50,22.06014634778118,292,5
83,50,2,8,50,20.11474169883804,245,4
84,50,2,8,50,20.841617518410843,258,4
85,50,2,8,50,20.31577834271821,232,4
86,50,2,8,50,19.050855739139223,245,4
87,50,2,8,50,17.856327083035783,211,3
88,50,2,8,50,19.143645172759317,236,4
89,50,2,8,50,19.955011908704794,236,4
90,50,2,8,50,22.191951269916558,267,4
91,50,2,8,50,19.01751621883488,222,4
92,50,2,8,50,20.585800774267618,264,4
93,50,2,8,50,19.693203621109582,258,4
94,50,2,8,50,20.14989190006343,239,4
95,50,2,8,50,18.9581995646312,226,4
96,50,2,8,50,17.10972101481674,236,4
97,50,2,8,50,22.105286257135074,260,4
98,50,2,8,50,18.47066871087993,252,4
99,50,2,8,50,20.279235953493636,244,4
100,50,2,8,50,17.727369226820038,216,4
1,50,8,35,50,17.314960270124203,210,3
2,50,8,35,50,22.012093095536294,176,3
3,50,8,35,50,14.98570836135629,208,3
4,50,8,35,50,13.084978963030924,246,4
5,50,8,35,50,32.28443835420898,210,3
6,50,8,35,50,32.28443835420898,205,3
7,50,8,35,50,16.693796612739444,218,3
8,50,8,35,50,14.6765225678852,227,3
9,50,8,35,50,21.255636318158935,207,3
10,50,8,35,50,27.479741743714442,233,4
11,50,8,35,50,18.555736811795214,212,3
12,50,8,35,50,19.96298340734364,215,3
13,50,8,35,50,18.487848068441135,294,5
14,50,8,35,50,22.569760460923,272,4
15,50,8,35,50,25.3554123789811,195,3
16,50,8,35,50,11.792628151816666,194,3
17,50,8,35,50,17.879496083986652,208,3
18,50,8,35,50,17.08776255565604,214,3
19,50,8,35,50,20.591314159229263,186,3
20,50,8,35,50,21.923195886996282,190,3
21,50,8,35,50,34.2232815781502,202,3
22,50,8,35,50,12.324651033203866,200,3
23,50,8,35,50,16.895348715245007,222,3
24,50,8,35,50,33.989927504647945,218,3
25,50,8,35,50,35.16061240203564,186,3
26,50,8,35,50,21.210418636043663,205,3
27,50,8,35,50,21.040644898151946,244,4
28,50,8,35,50,36.80065557169267,210,3
29,50,8,35,50,20.326206123460018,229,3
30,50,8,35,50,25.417595276813294,256,4
31,50,8,35,50,32.18770423071616,220,3
32,50,8,35,50,34.697109182921025,265,4
33,50,8,35,50,26.5790850368843,205,3
34,50,8,35,50,16.40918136216819,229,3
