i,n,b_low,b_high,b_sum,r,approx,n_calls,time_ms
4,50,20,40,1433,40,2625.5954328740595,2040,22336
5,50,20,40,1433,40,3108.701204448086,2040,22421
6,50,20,40,1433,40,3292.829524120965,2040,22440
7,50,20,40,1433,40,3665.899277000929,2040,22401
8,50,20,40,1433,40,2976.75375851884,2040,22328
9,50,20,40,1433,40,3649.6136410836157,2040,22481
10,50,20,40,1433,40,3447.786621307742,2040,22282
1,50,20,40,1501,60,3965.3765487541314,3060,34159
2,50,20,40,1501,60,3824.3754596717235,3060,33974
3,50,20,40,1501,60,3786.4380798146603,3060,33991
4,50,20,40,1501,60,4052.409952495727,3060,33890
5,50,20,40,1501,60,3776.4244192786,3060,33889
6,50,20,40,1501,60,3937.981545091746,3060,33809
7,50,20,40,1501,60,3364.6702124890835,3060,33838
8,50,20,40,1501,60,3768.5079360763143,3060,33911
9,50,20,40,1501,60,3777.8429744082187,3060,33952
10,50,20,40,1501,60,4035.9524142052105,3060,34026
1,50,20,40,1501,80,4211.016339025318,4080,45304
2,50,20,40,1501,80,3719.603654600614,4080,45393
3,50,20,40,1501,80,3831.1240389542622,4080,45476
4,50,20,40,1501,80,4147.663750991951,4080,45363
5,50,20,40,1501,80,4019.2773665134664,4080,45252
6,50,20,40,1501,80,4402.110795465113,4080,45581
7,50,20,40,1501,80,3659.4402876435306,4080,45275
8,50,20,40,1501,80,3556.744688602948,4080,45366
9,50,20,40,1501,80,4082.511250139805,4080,45247
10,50,20,40,1501,80,4052.669365954701,4080,45124
1,50,40,80,3008,10,1724.7162371680056,510,5603
2,50,40,80,3008,10,1404.765726300003,510,5553
3,50,40,80,3008,10,1354.6497365999996,510,5595
4,50,40,80,3008,10,1377.778655360004,510,5565
5,50,40,80,3008,10,1327.1927217440016,510,5571
6,50,40,80,3008,10,1583.8639786000058,510,5550
7,50,40,80,3008,10,2132.202208339999,510,5620
8,50,40,80,3008,10,2228.182181312009,510,5576
9,50,40,80,3008,10,1336.5564272000024,510,5544
10,50,40,80,3008,10,2287.909804980015,510,5596
1,50,40,80,3008,40,3519.0036701889762,2040,22484
