i,n,b_low,b_high,b_sum,r,approx,n_calls,time_ms
3,20,20,40,659,80,4450.275199897865,2965,21324
4,20,20,40,659,80,4448.792594198284,2991,21554
5,20,20,40,659,80,4445.176342243504,3008,21699
6,20,20,40,659,80,4446.534189927033,2958,21470
7,20,20,40,659,80,4448.828336707785,2972,21779
8,20,20,40,659,80,4449.889266970633,2969,21716
9,20,20,40,659,80,4446.110842919017,2994,21758
10,20,20,40,659,80,4449.568416176364,2974,21593
1,20,40,80,1169,10,3506.6738462320163,5008,35063
2,20,40,80,1169,10,3506.6738462320163,5055,35293
3,20,40,80,1169,10,3506.6738462320163,5030,35113
4,20,40,80,1169,10,3506.6738462320163,5047,35222
5,20,40,80,1169,10,3506.6738462320163,5019,35032
6,20,40,80,1169,10,3506.6738462320163,5037,35339
7,20,40,80,1169,10,3506.6738462320163,5047,35985
8,20,40,80,1169,10,3506.6738462320163,5022,35896
9,20,40,80,1169,10,3506.6738462320163,5050,35652
10,20,40,80,1169,10,3506.6738462320163,5087,35718
1,20,40,80,1169,40,4336.611024725243,4307,30601
2,20,40,80,1169,40,4336.198565297723,4186,29602
3,20,40,80,1169,40,4336.611024725243,4250,30030
4,20,40,80,1169,40,4336.611024725243,4242,30035
5,20,40,80,1169,40,4334.411670330552,4236,29963
6,20,40,80,1169,40,4336.113735188034,4221,30191
7,20,40,80,1169,40,4335.733955122774,4273,30821
8,20,40,80,1169,40,4335.242577696409,4205,30065
9,20,40,80,1169,40,4336.198565297723,4264,30387
10,20,40,80,1169,40,4334.373925036794,4302,30498
1,20,40,80,1169,60,4412.005544137012,2764,19777
2,20,40,80,1169,60,4416.7199535976115,2761,19802
3,20,40,80,1169,60,4410.764087066004,2796,20010
4,20,40,80,1169,60,4413.89208490523,2662,19013
5,20,40,80,1169,60,4412.061635275139,2748,19786
6,20,40,80,1169,60,4416.148914116157,2773,20075
7,20,40,80,1169,60,4408.638987735771,2731,19888
8,20,40,80,1169,60,4415.513468003401,2716,19615
9,20,40,80,1169,60,4414.973882705395,2737,19677
10,20,40,80,1169,60,4415.925293764926,2783,19964
1,20,40,80,1169,80,4449.480646974455,3244,23435
2,20,40,80,1169,80,4449.862664973993,3207,23048
3,20,40,80,1169,80,4448.207654923321,3273,23490
4,20,40,80,1169,80,4449.476699915287,3210,23135
5,20,40,80,1169,80,4446.228684305792,3145,22779
6,20,40,80,1169,80,4449.5314882049615,3226,23481
7,20,40,80,1169,80,4448.9800044363155,3228,23658
8,20,40,80,1169,80,4449.003232376427,3217,23412
9,20,40,80,1169,80,4449.876314772207,3231,23331
10,20,40,80,1169,80,4450.196310799451,3242,23373
