i,n,b_low,b_high,r,approx,n_calls,time_ms
26,50,3,12,75,5683.0,1800,37
27,50,3,12,75,5707.0,1800,37
28,50,3,12,75,5693.0,1800,37
29,50,3,12,75,5690.0,1800,37
30,50,3,12,75,5743.0,1800,37
31,50,3,12,75,5732.0,1800,37
32,50,3,12,75,5695.0,1800,37
33,50,3,12,75,5678.0,1800,37
34,50,3,12,75,5727.0,1800,37
35,50,3,12,75,5731.0,1800,37
36,50,3,12,75,5610.0,1800,37
37,50,3,12,75,5680.0,1800,37
38,50,3,12,75,5711.0,1800,37
39,50,3,12,75,5731.0,1800,37
40,50,3,12,75,5728.0,1800,37
41,50,3,12,75,5695.0,1800,37
42,50,3,12,75,5650.0,1800,37
43,50,3,12,75,5621.0,1800,37
44,50,3,12,75,5706.0,1800,37
45,50,3,12,75,5635.0,1800,37
46,50,3,12,75,5650.0,1800,37
47,50,3,12,75,5623.0,1800,37
48,50,3,12,75,5651.0,1800,37
49,50,3,12,75,5652.0,1800,37
50,50,3,12,75,5689.0,1800,37
51,50,3,12,75,5587.0,1800,37
52,50,3,12,75,5604.0,1800,37
53,50,3,12,75,5683.0,1800,37
54,50,3,12,75,5748.0,1800,37
55,50,3,12,75,5677.0,1800,37
56,50,3,12,75,5554.0,1800,37
57,50,3,12,75,5595.0,1800,37
58,50,3,12,75,5771.0,1800,37
59,50,3,12,75,5628.0,1800,37
60,50,3,12,75,5662.0,1800,37
61,50,3,12,75,5670.0,1800,37
62,50,3,12,75,5637.0,1800,37
63,50,3,12,75,5756.0,1800,37
64,50,3,12,75,5713.0,1800,37
65,50,3,12,75,5701.0,1800,37
66,50,3,12,75,5647.0,1800,37
67,50,3,12,75,5781.0,1800,37
68,50,3,12,75,5706.0,1800,37
69,50,3,12,75,5686.0,1800,37
70,50,3,12,75,5651.0,1800,37
71,50,3,12,75,5686.0,1800,37
72,50,3,12,75,5721.0,1800,37
73,50,3,12,75,5741.0,1800,37
74,50,3,12,75,5605.0,1800,37
75,50,3,12,75,5698.0,1800,37
76,50,3,12,75,5559.0,1800,37
77,50,3,12,75,5718.0,1800,37
78,50,3,12,75,5650.0,1800,37
79,50,3,12,75,5737.0,1800,37
80,50,3,12,75,5593.0,1800,37
81,50,3,12,75,5621.0,1800,37
82,50,3,12,75,5732.0,1800,37
83,50,3,12,75,5662.0,1800,37
84,50,3,12,75,5661.0,1800,37
85,50,3,12,75,5574.0,1800,37
86,50,3,12,75,5654.0,1800,37
87,50,3,12,75,5759.0,1800,37
88,50,3,12,75,5639.0,1800,37
89,50,3,12,75,5702.0,1800,37
90,50,3,12,75,5720.0,1800,37
91,50,3,12,75,5676.0,1800,37
92,50,3,12,75,5658.0,1800,37
93,50,3,12,75,5747.0,1800,37
94,50,3,12,75,5687.0,1800,37
95,50,3,12,75,5654.0,1800,37
96,50,3,12,75,5723.0,1800,37
97,50,3,12,75,5655.0,1800,37
98,50,3,12,75,5678.0,1800,37
99,50,3,12,75,5641.0,1800,37
100,50,3,12,75,5684.0,1800,37
1,50,13,53,75,6829.0,8700,163
2,50,13,53,75,6835.0,8700,162
3,50,13,53,75,6847.0,8700,163
4,50,13,53,75,6837.0,8700,163
5,50,13,53,75,6823.0,8700,164
6,50,13,53,75,6847.0,8700,162
7,50,13,53,75,6827.0,8700,163
8,50,13,53,75,6835.0,8700,163
9,50,13,53,75,6841.0,8700,163
10,50,13,53,75,6843.0,8700,164
11,50,13,53,75,6821.0,8700,164
12,50,13,53,75,6823.0,8700,163
13,50,13,53,75,6811.0,8700,165
14,50,13,53,75,6843.0,8700,164
15,50,13,53,75,6845.0,8700,163
16,50,13,53,75,6837.0,8700,166
17,50,13,53,75,6833.0,8700,163
18,50,13,53,75,6823.0,8700,163
19,50,13,53,75,6839.0,8700,162
20,50,13,53,75,6823.0,8700,162
21,50,13,53,75,6821.0,8700,163
22,50,13,53,75,6831.0,8700,163
23,50,13,53,75,6847.0,8700,162
24,50,13,53,75,6841.0,8700,162
25,50,13,53,75,6835.0,8700,163
26,50,13,53,75,6827.0,8700,163
27,50,13,53,75,6843.0,8700,163
28,50,13,53,75,6839.0,8700,163
29,50,13,53,75,6839.0,8700,163
30,50,13,53,75,6839.0,8700,164
31,50,13,53,75,6823.0,8700,163
32,50,13,53,75,6837.0,8700,163
33,50,13,53,75,6831.0,8700,162
34,50,13,53,75,6831.0,8700,162
35,50,13,53,75,6847.0,8700,162
36,50,13,53,75,6831.0,8700,163
37,50,13,53,75,6833.0,8700,163
38,50,13,53,75,6831.0,8700,163
39,50,13,53,75,6841.0,8700,162
40,50,13,53,75,6835.0,8700,162
41,50,13,53,75,6843.0,8700,163
42,50,13,53,75,6839.0,8700,163
43,50,13,53,75,6835.0,8700,163
44,50,13,53,75,6841.0,8700,163
45,50,13,53,75,6839.0,8700,163
46,50,13,53,75,6843.0,8700,163
47,50,13,53,75,6827.0,8700,163
48,50,13,53,75,6837.0,8700,163
49,50,13,53,75,6831.0,8700,163
50,50,13,53,75,6821.0,8700,164
51,50,13,53,75,6825.0,8700,164
52,50,13,53,75,6837.0,8700,163
53,50,13,53,75,6835.0,8700,163
54,50,13,53,75,6823.0,8700,164
55,50,13,53,75,6835.0,8700,163
56,50,13,53,75,6839.0,8700,163
57,50,13,53,75,6835.0,8700,162
58,50,13,53,75,6827.0,8700,162
59,50,13,53,75,6839.0,8700,163
60,50,13,53,75,6831.0,8700,162
61,50,13,53,75,6833.0,8700,163
62,50,13,53,75,6831.0,8700,163
63,50,13,53,75,6831.0,8700,162
64,50,13,53,75,6833.0,8700,164
65,50,13,53,75,6835.0,8700,163
66,50,13,53,75,6835.0,8700,163
67,50,13,53,75,6831.0,8700,163
68,50,13,53,75,6835.0,8700,163
69,50,13,53,75,6843.0,8700,163
70,50,13,53,75,6847.0,8700,162
71,50,13,53,75,6851.0,8700,162
72,50,13,53,75,6835.0,8700,162
73,50,13,53,75,6823.0,8700,163
74,50,13,53,75,6843.0,8700,164
75,50,13,53,75,6831.0,8700,163
76,50,13,53,75,6833.0,8700,163
77,50,13,53,75,6827.0,8700,163
78,50,13,53,75,6843.0,8700,163
79,50,13,53,75,6841.0,8700,164
80,50,13,53,75,6823.0,8700,164
81,50,13,53,75,6835.0,8700,163
82,50,13,53,75,6847.0,8700,163
83,50,13,53,75,6847.0,8700,163
84,50,13,53,75,6835.0,8700,163
85,50,13,53,75,6839.0,8700,163
86,50,13,53,75,6843.0,8700,163
87,50,13,53,75,6835.0,8700,163
88,50,13,53,75,6835.0,8700,163
89,50,13,53,75,6839.0,8700,162
90,50,13,53,75,6839.0,8700,163
91,50,13,53,75,6837.0,8700,164
92,50,13,53,75,6833.0,8700,163
93,50,13,53,75,6837.0,8700,163
94,50,13,53,75,6827.0,8700,163
95,50,13,53,75,6825.0,8700,163
96,50,13,53,75,6835.0,8700,164
97,50,13,53,75,6829.0,8700,163
98,50,13,53,75,6817.0,8700,163
99,50,13,53,75,6839.0,8700,162
100,50,13,53,75,6831.0,8700,162
1,100,1,1,25,1767.0,575,7
2,100,1,1,25,1805.0,575,7
3,100,1,1,25,1790.0,575,7
4,100,1,1,25,1812.0,575,7
5,100,1,1,25,1806.0,575,7
6,100,1,1,25,1803.0,575,7
7,100,1,1,25,1794.0,575,7
8,100,1,1,25,1767.0,575,7
9,100,1,1,25,1762.0,575,7
10,100,1,1,25,1798.0,575,7
11,100,1,1,25,1791.0,575,7
12,100,1,1,25,1808.0,575,7
13,100,1,1,25,1802.0,575,7
14,100,1,1,25,1784.0,575,7
15,100,1,1,25,1805.0,575,7
16,100,1,1,25,1784.0,575,7
17,100,1,1,25,1791.0,575,7
18,100,1,1,25,1785.0,575,7
19,100,1,1,25,1763.0,575,7
20,100,1,1,25,1802.0,575,7
21,100,1,1,25,1762.0,575,7
22,100,1,1,25,1791.0,575,7
23,100,1,1,25,1808.0,575,7
24,100,1,1,25,1802.0,575,7
25,100,1,1,25,1811.0,575,7
26,100,1,1,25,1717.0,575,7
27,100,1,1,25,1802.0,575,7
28,100,1,1,25,1802.0,575,7
29,100,1,1,25,1789.0,575,7
30,100,1,1,25,1783.0,575,7
31,100,1,1,25,1795.0,575,7
32,100,1,1,25,1798.0,575,7
33,100,1,1,25,1794.0,575,7
34,100,1,1,25,1809.0,575,7
35,100,1,1,25,1814.0,575,7
36,100,1,1,25,1763.0,575,7
37,100,1,1,25,1794.0,575,7
38,100,1,1,25,1784.0,575,7
39,100,1,1,25,1797.0,575,7
40,100,1,1,25,1759.0,575,7
41,100,1,1,25,1806.0,575,7
42,100,1,1,25,1789.0,575,7
43,100,1,1,25,1800.0,575,7
44,100,1,1,25,1782.0,575,7
45,100,1,1,25,1797.0,575,7
46,100,1,1,25,1758.0,575,7
47,100,1,1,25,1790.0,575,7
48,100,1,1,25,1804.0,575,7
49,100,1,1,25,1802.0,575,7
50,100,1,1,25,1790.0,575,7
51,100,1,1,25,1808.0,575,7
52,100,1,1,25,1787.0,575,7
53,100,1,1,25,1802.0,575,7
54,100,1,1,25,1812.0,575,7
55,100,1,1,25,1772.0,575,7
56,100,1,1,25,1806.0,575,7
57,100,1,1,25,1803.0,575,7
58,100,1,1,25,1788.0,575,7
59,100,1,1,25,1754.0,575,7
60,100,1,1,25,1797.0,575,7
61,100,1,1,25,1800.0,575,7
62,100,1,1,25,1806.0,575,7
63,100,1,1,25,1814.0,575,7
64,100,1,1,25,1793.0,575,7
65,100,1,1,25,1787.0,575,7
66,100,1,1,25,1809.0,575,7
67,100,1,1,25,1799.0,575,7
68,100,1,1,25,1794.0,575,7
69,100,1,1,25,1802.0,575,7
70,100,1,1,25,1786.0,575,7
71,100,1,1,25,1804.0,575,7
72,100,1,1,25,1798.0,575,7
73,100,1,1,25,1788.0,575,7
74,100,1,1,25,1783.0,575,7
75,100,1,1,25,1771.0,575,7
76,100,1,1,25,1802.0,575,7
77,100,1,1,25,1789.0,575,7
78,100,1,1,25,1806.0,575,7
79,100,1,1,25,1787.0,575,7
80,100,1,1,25,1791.0,575,7
81,100,1,1,25,1774.0,575,7
82,100,1,1,25,1788.0,575,7
83,100,1,1,25,1778.0,575,7
84,100,1,1,25,1799.0,575,7
85,100,1,1,25,1742.0,575,7
86,100,1,1,25,1805.0,575,7
87,100,1,1,25,1799.0,575,7
88,100,1,1,25,1814.0,575,7
89,100,1,1,25,1782.0,575,7
90,100,1,1,25,1778.0,575,7
91,100,1,1,25,1785.0,575,7
92,100,1,1,25,1792.0,575,7
93,100,1,1,25,1774.0,575,7
94,100,1,1,25,1755.0,575,7
95,100,1,1,25,1778.0,575,7
96,100,1,1,25,1799.0,575,7
97,100,1,1,25,1800.0,575,7
98,100,1,1,25,1763.0,575,7
99,100,1,1,25,1788.0,575,7
100,100,1,1,25,1805.0,575,7
1,100,1,4,25,2345.0,1500,17
2,100,1,4,25,2345.0,1500,17
3,100,1,4,25,2333.0,1500,17
4,100,1,4,25,2343.0,1500,17
5,100,1,4,25,2335.0,1500,17
6,100,1,4,25,2348.0,1500,17
7,100,1,4,25,2332.0,1500,17
8,100,1,4,25,2343.0,1500,17
9,100,1,4,25,2338.0,1500,17
10,100,1,4,25,2344.0,1500,17
11,100,1,4,25,2324.0,1500,17
12,100,1,4,25,2343.0,1500,17
13,100,1,4,25,2337.0,1500,17
14,100,1,4,25,2344.0,1500,16
15,100,1,4,25,2341.0,1500,17
16,100,1,4,25,2346.0,1500,17
17,100,1,4,25,2335.0,1500,17
18,100,1,4,25,2334.0,1500,17
19,100,1,4,25,2342.0,1500,17
20,100,1,4,25,2343.0,1500,17
21,100,1,4,25,2342.0,1500,17
22,100,1,4,25,2333.0,1500,17
23,100,1,4,25,2349.0,1500,17
24,100,1,4,25,2325.0,1500,17
25,100,1,4,25,2341.0,1500,17
26,100,1,4,25,2345.0,1500,17
27,100,1,4,25,2338.0,1500,20
28,100,1,4,25,2345.0,1500,17
29,100,1,4,25,2330.0,1500,17
30,100,1,4,25,2336.0,1500,17
31,100,1,4,25,2335.0,1500,17
32,100,1,4,25,2349.0,1500,17
33,100,1,4,25,2348.0,1500,17
34,100,1,4,25,2336.0,1500,17
35,100,1,4,25,2345.0,1500,17
36,100,1,4,25,2341.0,1500,17
37,100,1,4,25,2325.0,1500,17
38,100,1,4,25,2338.0,1500,17
39,100,1,4,25,2338.0,1500,17
40,100,1,4,25,2349.0,1500,16
41,100,1,4,25,2337.0,1500,17
42,100,1,4,25,2329.0,1500,17
43,100,1,4,25,2341.0,1500,17
44,100,1,4,25,2332.0,1500,17
45,100,1,4,25,2348.0,1500,16
46,100,1,4,25,2339.0,1500,17
47,100,1,4,25,2328.0,1500,17
48,100,1,4,25,2337.0,1500,17
49,100,1,4,25,2344.0,1500,16
50,100,1,4,25,2345.0,1500,16
51,100,1,4,25,2344.0,1500,16
52,100,1,4,25,2342.0,1500,17
53,100,1,4,25,2344.0,1500,17
54,100,1,4,25,2334.0,1500,17
55,100,1,4,25,2348.0,1500,17
56,100,1,4,25,2344.0,1500,17
57,100,1,4,25,2335.0,1500,17
58,100,1,4,25,2344.0,1500,17
59,100,1,4,25,2349.0,1500,16
60,100,1,4,25,2345.0,1500,16
61,100,1,4,25,2325.0,1500,17
62,100,1,4,25,2332.0,1500,17
63,100,1,4,25,2338.0,1500,17
64,100,1,4,25,2337.0,1500,17
65,100,1,4,25,2349.0,1500,17
66,100,1,4,25,2343.0,1500,16
67,100,1,4,25,2339.0,1500,17
68,100,1,4,25,2334.0,1500,17
69,100,1,4,25,2342.0,1500,18
70,100,1,4,25,2328.0,1500,17
71,100,1,4,25,2346.0,1500,17
72,100,1,4,25,2336.0,1500,17
73,100,1,4,25,2342.0,1500,17
74,100,1,4,25,2340.0,1500,17
75,100,1,4,25,2345.0,1500,17
76,100,1,4,25,2348.0,1500,17
77,100,1,4,25,2341.0,1500,16
78,100,1,4,25,2336.0,1500,17
79,100,1,4,25,2341.0,1500,17
80,100,1,4,25,2334.0,1500,17
81,100,1,4,25,2335.0,1500,17
82,100,1,4,25,2339.0,1500,17
83,100,1,4,25,2345.0,1500,17
84,100,1,4,25,2332.0,1500,17
85,100,1,4,25,2345.0,1500,17
86,100,1,4,25,2330.0,1500,17
87,100,1,4,25,2343.0,1500,17
88,100,1,4,25,2335.0,1500,17
89,100,1,4,25,2332.0,1500,17
90,100,1,4,25,2339.0,1500,17
91,100,1,4,25,2342.0,1500,17
92,100,1,4,25,2348.0,1500,17
93,100,1,4,25,2331.0,1500,17
94,100,1,4,25,2327.0,1500,17
95,100,1,4,25,2349.0,1500,17
96,100,1,4,25,2343.0,1500,17
97,100,1,4,25,2336.0,1500,17
98,100,1,4,25,2345.0,1500,17
99,100,1,4,25,2347.0,1500,17
100,100,1,4,25,2337.0,1500,17
1,100,4,17,25,2444.0,6325,66
2,100,4,17,25,2444.0,6325,65
3,100,4,17,25,2447.0,6325,66
4,100,4,17,25,2447.0,6325,65
5,100,4,17,25,2447.0,6325,65
6,100,4,17,25,2447.0,6325,66
7,100,4,17,25,2444.0,6325,65
8,100,4,17,25,2447.0,6325,66
9,100,4,17,25,2444.0,6325,65
10,100,4,17,25,2447.0,6325,65
11,100,4,17,25,2447.0,6325,65
12,100,4,17,25,2447.0,6325,66
13,100,4,17,25,2447.0,6325,65
14,100,4,17,25,2447.0,6325,66
15,100,4,17,25,2447.0,6325,66
16,100,4,17,25,2447.0,6325,65
17,100,4,17,25,2447.0,6325,66
18,100,4,17,25,2447.0,6325,66
19,100,4,17,25,2447.0,6325,66
20,100,4,17,25,2447.0,6325,65
21,100,4,17,25,2444.0,6325,66
22,100,4,17,25,2447.0,6325,66
23,100,4,17,25,2447.0,6325,66
24,100,4,17,25,2447.0,6325,66
25,100,4,17,25,2447.0,6325,66
26,100,4,17,25,2447.0,6325,65
27,100,4,17,25,2447.0,6325,66
28,100,4,17,25,2447.0,6325,66
29,100,4,17,25,2447.0,6325,65
30,100,4,17,25,2447.0,6325,66
31,100,4,17,25,2447.0,6325,65
32,100,4,17,25,2447.0,6325,66
33,100,4,17,25,2444.0,6325,66
34,100,4,17,25,2447.0,6325,66
35,100,4,17,25,2447.0,6325,66
36,100,4,17,25,2441.0,6325,66
37,100,4,17,25,2445.0,6325,66
38,100,4,17,25,2447.0,6325,66
39,100,4,17,25,2447.0,6325,65
40,100,4,17,25,2447.0,6325,65
41,100,4,17,25,2447.0,6325,65
42,100,4,17,25,2447.0,6325,65
43,100,4,17,25,2441.0,6325,65
44,100,4,17,25,2447.0,6325,65
45,100,4,17,25,2444.0,6325,66
46,100,4,17,25,2447.0,6325,65
47,100,4,17,25,2447.0,6325,65
48,100,4,17,25,2444.0,6325,66
49,100,4,17,25,2444.0,6325,65
50,100,4,17,25,2447.0,6325,66
51,100,4,17,25,2444.0,6325,65
52,100,4,17,25,2447.0,6325,65
53,100,4,17,25,2447.0,6325,65
54,100,4,17,25,2444.0,6325,66
55,100,4,17,25,2447.0,6325,65
56,100,4,17,25,2444.0,6325,66
57,100,4,17,25,2444.0,6325,65
58,100,4,17,25,2444.0,6325,66
59,100,4,17,25,2447.0,6325,66
60,100,4,17,25,2444.0,6325,66
61,100,4,17,25,2444.0,6325,66
62,100,4,17,25,2447.0,6325,65
63,100,4,17,25,2444.0,6325,65
64,100,4,17,25,2444.0,6325,65
65,100,4,17,25,2447.0,6325,65
66,100,4,17,25,2439.0,6325,66
67,100,4,17,25,2444.0,6325,66
68,100,4,17,25,2447.0,6325,66
69,100,4,17,25,2447.0,6325,65
70,100,4,17,25,2447.0,6325,65
71,100,4,17,25,2447.0,6325,66
72,100,4,17,25,2447.0,6325,66
73,100,4,17,25,2444.0,6325,65
74,100,4,17,25,2447.0,6325,66
75,100,4,17,25,2447.0,6325,66
76,100,4,17,25,2447.0,6325,66
77,100,4,17,25,2444.0,6325,66
78,100,4,17,25,2447.0,6325,66
79,100,4,17,25,2447.0,6325,65
80,100,4,17,25,2441.0,6325,66
81,100,4,17,25,2445.0,6325,66
82,100,4,17,25,2447.0,6325,66
83,100,4,17,25,2447.0,6325,66
84,100,4,17,25,2447.0,6325,65
85,100,4,17,25,2447.0,6325,66
86,100,4,17,25,2444.0,6325,66
87,100,4,17,25,2441.0,6325,66
88,100,4,17,25,2447.0,6325,66
89,100,4,17,25,2447.0,6325,65
90,100,4,17,25,2447.0,6325,66
91,100,4,17,25,2447.0,6325,66
92,100,4,17,25,2445.0,6325,66
93,100,4,17,25,2447.0,6325,66
94,100,4,17,25,2447.0,6325,66
95,100,4,17,25,2437.0,6325,65
96,100,4,17,25,2447.0,6325,66
97,100,4,17,25,2447.0,6325,66
98,100,4,17,25,2444.0,6325,66
99,100,4,17,25,2444.0,6325,66
100,100,4,17,25,2444.0,6325,66
1,100,1,1,50,2747.0,550,10
2,100,1,1,50,2706.0,550,10
3,100,1,1,50,2679.0,550,10
4,100,1,1,50,2763.0,550,10
5,100,1,1,50,2756.0,550,10
6,100,1,1,50,2753.0,550,10
7,100,1,1,50,2730.0,550,10
8,100,1,1,50,2567.0,550,10
9,100,1,1,50,2752.0,550,10
10,100,1,1,50,2697.0,550,10
11,100,1,1,50,2737.0,550,10
12,100,1,1,50,2735.0,550,10
13,100,1,1,50,2677.0,550,10
14,100,1,1,50,2756.0,550,10
15,100,1,1,50,2743.0,550,10
16,100,1,1,50,2792.0,550,10
17,100,1,1,50,2764.0,550,10
18,100,1,1,50,2778.0,550,10
19,100,1,1,50,2737.0,550,10
20,100,1,1,50,2740.0,550,10
21,100,1,1,50,2748.0,550,10
22,100,1,1,50,2754.0,550,10
23,100,1,1,50,2762.0,550,10
24,100,1,1,50,2739.0,550,10
25,100,1,1,50,2748.0,550,10
26,100,1,1,50,2760.0,550,10
27,100,1,1,50,2792.0,550,10
28,100,1,1,50,2777.0,550,10
29,100,1,1,50,2736.0,550,10
30,100,1,1,50,2734.0,550,10
31,100,1,1,50,2745.0,550,10
32,100,1,1,50,2782.0,550,10
33,100,1,1,50,2691.0,550,10
34,100,1,1,50,2737.0,550,10
35,100,1,1,50,2752.0,550,10
36,100,1,1,50,2734.0,550,10
37,100,1,1,50,2738.0,550,10
38,100,1,1,50,2743.0,550,10
39,100,1,1,50,2762.0,550,10
40,100,1,1,50,2761.0,550,10
41,100,1,1,50,2708.0,550,10
42,100,1,1,50,2732.0,550,10
43,100,1,1,50,2742.0,550,10
44,100,1,1,50,2728.0,550,10
45,100,1,1,50,2785.0,550,10
46,100,1,1,50,2697.0,550,10
47,100,1,1,50,2771.0,550,10
48,100,1,1,50,2636.0,550,10
49,100,1,1,50,2704.0,550,10
50,100,1,1,50,2726.0,550,10
51,100,1,1,50,2751.0,550,10
52,100,1,1,50,2714.0,550,10
53,100,1,1,50,2736.0,550,10
54,100,1,1,50,2716.0,550,10
55,100,1,1,50,2767.0,550,10
56,100,1,1,50,2742.0,550,10
57,100,1,1,50,2744.0,550,10
58,100,1,1,50,2667.0,550,10
59,100,1,1,50,2762.0,550,10
60,100,1,1,50,2718.0,550,10
61,100,1,1,50,2693.0,550,10
62,100,1,1,50,2762.0,550,10
63,100,1,1,50,2748.0,550,10
64,100,1,1,50,2696.0,550,10
65,100,1,1,50,2752.0,550,10
66,100,1,1,50,2648.0,550,10
67,100,1,1,50,2729.0,550,10
68,100,1,1,50,2753.0,550,10
69,100,1,1,50,2713.0,550,10
70,100,1,1,50,2684.0,550,10
71,100,1,1,50,2747.0,550,10
72,100,1,1,50,2634.0,550,10
73,100,1,1,50,2730.0,550,10
74,100,1,1,50,2709.0,550,10
75,100,1,1,50,2708.0,550,10
76,100,1,1,50,2739.0,550,10
77,100,1,1,50,2724.0,550,10
78,100,1,1,50,2738.0,550,10
79,100,1,1,50,2719.0,550,10
80,100,1,1,50,2713.0,550,10
81,100,1,1,50,2661.0,550,10
82,100,1,1,50,2684.0,550,10
83,100,1,1,50,2692.0,550,10
84,100,1,1,50,2692.0,550,10
85,100,1,1,50,2731.0,550,10
86,100,1,1,50,2741.0,550,10
87,100,1,1,50,2659.0,550,10
88,100,1,1,50,2755.0,550,10
89,100,1,1,50,2711.0,550,10
90,100,1,1,50,2727.0,550,10
91,100,1,1,50,2697.0,550,10
92,100,1,1,50,2719.0,550,10
93,100,1,1,50,2736.0,550,10
94,100,1,1,50,2763.0,550,10
95,100,1,1,50,2792.0,550,10
96,100,1,1,50,2724.0,550,10
97,100,1,1,50,2702.0,550,10
98,100,1,1,50,2724.0,550,10
99,100,1,1,50,2700.0,550,10
100,100,1,1,50,2691.0,550,10
1,100,2,8,50,4512.0,3200,49
2,100,2,8,50,4495.0,3200,49
3,100,2,8,50,4507.0,3200,49
4,100,2,8,50,4489.0,3200,50
5,100,2,8,50,4488.0,3200,49
6,100,2,8,50,4506.0,3200,49
7,100,2,8,50,4498.0,3200,49
8,100,2,8,50,4507.0,3200,49
9,100,2,8,50,4502.0,3200,49
10,100,2,8,50,4478.0,3200,49
11,100,2,8,50,4501.0,3200,49
12,100,2,8,50,4500.0,3200,49
13,100,2,8,50,4509.0,3200,49
14,100,2,8,50,4502.0,3200,49
15,100,2,8,50,4499.0,3200,49
16,100,2,8,50,4499.0,3200,49
17,100,2,8,50,4508.0,3200,49
18,100,2,8,50,4487.0,3200,49
19,100,2,8,50,4495.0,3200,49
20,100,2,8,50,4493.0,3200,49
21,100,2,8,50,4513.0,3200,49
22,100,2,8,50,4490.0,3200,49
23,100,2,8,50,4509.0,3200,49
24,100,2,8,50,4509.0,3200,49
25,100,2,8,50,4475.0,3200,49
26,100,2,8,50,4499.0,3200,49
27,100,2,8,50,4503.0,3200,49
28,100,2,8,50,4502.0,3200,49
29,100,2,8,50,4490.0,3200,49
30,100,2,8,50,4475.0,3200,50
31,100,2,8,50,4491.0,3200,50
32,100,2,8,50,4495.0,3200,49
33,100,2,8,50,4492.0,3200,49
34,100,2,8,50,4504.0,3200,49
35,100,2,8,50,4501.0,3200,49
36,100,2,8,50,4484.0,3200,49
37,100,2,8,50,4482.0,3200,49
38,100,2,8,50,4508.0,3200,49
39,100,2,8,50,4493.0,3200,49
40,100,2,8,50,4502.0,3200,49
41,100,2,8,50,4495.0,3200,49
42,100,2,8,50,4503.0,3200,49
43,100,2,8,50,4476.0,3200,49
44,100,2,8,50,4499.0,3200,49
45,100,2,8,50,4498.0,3200,49
46,100,2,8,50,4489.0,3200,49
47,100,2,8,50,4497.0,3200,49
48,100,2,8,50,4491.0,3200,49
49,100,2,8,50,4500.0,3200,49
50,100,2,8,50,4502.0,3200,49
51,100,2,8,50,4472.0,3200,49
52,100,2,8,50,4503.0,3200,49
53,100,2,8,50,4500.0,3200,49
54,100,2,8,50,4502.0,3200,49
55,100,2,8,50,4505.0,3200,50
56,100,2,8,50,4502.0,3200,49
57,100,2,8,50,4500.0,3200,49
58,100,2,8,50,4495.0,3200,49
59,100,2,8,50,4486.0,3200,49
60,100,2,8,50,4470.0,3200,49
61,100,2,8,50,4507.0,3200,49
62,100,2,8,50,4501.0,3200,49
63,100,2,8,50,4474.0,3200,49
64,100,2,8,50,4506.0,3200,49
65,100,2,8,50,4487.0,3200,49
66,100,2,8,50,4501.0,3200,49
67,100,2,8,50,4478.0,3200,49
68,100,2,8,50,4498.0,3200,49
69,100,2,8,50,4495.0,3200,49
70,100,2,8,50,4501.0,3200,49
71,100,2,8,50,4502.0,3200,49
72,100,2,8,50,4504.0,3200,49
73,100,2,8,50,4507.0,3200,49
74,100,2,8,50,4508.0,3200,49
75,100,2,8,50,4505.0,3200,49
76,100,2,8,50,4488.0,3200,49
77,100,2,8,50,4513.0,3200,49
78,100,2,8,50,4489.0,3200,50
79,100,2,8,50,4503.0,3200,49
80,100,2,8,50,4496.0,3200,49
81,100,2,8,50,4485.0,3200,49
82,100,2,8,50,4491.0,3200,49
83,100,2,8,50,4485.0,3200,49
84,100,2,8,50,4509.0,3200,49
85,100,2,8,50,4468.0,3200,49
86,100,2,8,50,4489.0,3200,49
87,100,2,8,50,4505.0,3200,49
88,100,2,8,50,4503.0,3200,49
89,100,2,8,50,4499.0,3200,49
90,100,2,8,50,4492.0,3200,50
91,100,2,8,50,4479.0,3200,49
92,100,2,8,50,4493.0,3200,50
93,100,2,8,50,4484.0,3200,49
94,100,2,8,50,4499.0,3200,49
95,100,2,8,50,4489.0,3200,49
96,100,2,8,50,4507.0,3200,50
97,100,2,8,50,4483.0,3200,49
98,100,2,8,50,4515.0,3200,49
99,100,2,8,50,4482.0,3200,50
100,100,2,8,50,4491.0,3200,49
1,100,8,35,50,4870.0,12700,183
2,100,8,35,50,4858.0,12700,183
3,100,8,35,50,4868.0,12700,183
4,100,8,35,50,4872.0,12700,184
5,100,8,35,50,4863.0,12700,184
6,100,8,35,50,4870.0,12700,185
7,100,8,35,50,4869.0,12700,184
8,100,8,35,50,4872.0,12700,183
9,100,8,35,50,4866.0,12700,183
10,100,8,35,50,4866.0,12700,184
11,100,8,35,50,4867.0,12700,183
12,100,8,35,50,4874.0,12700,183
13,100,8,35,50,4871.0,12700,183
14,100,8,35,50,4868.0,12700,183
15,100,8,35,50,4867.0,12700,183
16,100,8,35,50,4866.0,12700,184
17,100,8,35,50,4866.0,12700,183
18,100,8,35,50,4867.0,12700,184
19,100,8,35,50,4868.0,12700,184
20,100,8,35,50,4875.0,12700,183
21,100,8,35,50,4867.0,12700,184
22,100,8,35,50,4869.0,12700,183
23,100,8,35,50,4869.0,12700,183
24,100,8,35,50,4859.0,12700,183
25,100,8,35,50,4867.0,12700,182
26,100,8,35,50,4869.0,12700,183
27,100,8,35,50,4871.0,12700,182
28,100,8,35,50,4868.0,12700,182
29,100,8,35,50,4871.0,12700,183
30,100,8,35,50,4866.0,12700,183
31,100,8,35,50,4868.0,12700,184
32,100,8,35,50,4870.0,12700,183
33,100,8,35,50,4865.0,12700,183
