i,n,b_low,b_high,r,approx,n_calls,time_ms
1,50,1,1,12,1099.0,528,12
2,50,1,1,12,1099.0,528,11
3,50,1,1,12,1067.0,528,10
4,50,1,1,12,1081.0,528,10
5,50,1,1,12,1092.0,528,10
6,50,1,1,12,1085.0,528,10
7,50,1,1,12,1092.0,528,10
8,50,1,1,12,1099.0,528,10
9,50,1,1,12,1088.0,528,10
10,50,1,1,12,1079.0,528,10
11,50,1,1,12,1092.0,528,10
12,50,1,1,12,1092.0,528,10
13,50,1,1,12,1074.0,528,10
14,50,1,1,12,1087.0,528,10
15,50,1,1,12,1088.0,528,10
16,50,1,1,12,1099.0,528,10
17,50,1,1,12,1099.0,528,10
18,50,1,1,12,1099.0,528,10
19,50,1,1,12,1087.0,528,10
20,50,1,1,12,1099.0,528,10
21,50,1,1,12,1099.0,528,10
22,50,1,1,12,1099.0,528,10
23,50,1,1,12,1099.0,528,10
24,50,1,1,12,1099.0,528,10
25,50,1,1,12,1087.0,528,10
26,50,1,1,12,1091.0,528,10
27,50,1,1,12,1092.0,528,10
28,50,1,1,12,1099.0,528,10
29,50,1,1,12,1088.0,528,10
30,50,1,1,12,1099.0,528,10
31,50,1,1,12,1088.0,528,10
32,50,1,1,12,1092.0,528,10
33,50,1,1,12,1099.0,528,10
34,50,1,1,12,1092.0,528,10
35,50,1,1,12,1099.0,528,10
36,50,1,1,12,1099.0,528,10
37,50,1,1,12,1088.0,528,10
38,50,1,1,12,1088.0,528,10
39,50,1,1,12,1099.0,528,10
40,50,1,1,12,1092.0,528,10
41,50,1,1,12,1092.0,528,10
42,50,1,1,12,1084.0,528,10
43,50,1,1,12,1099.0,528,10
44,50,1,1,12,1088.0,528,10
45,50,1,1,12,1099.0,528,10
46,50,1,1,12,1099.0,528,10
47,50,1,1,12,1091.0,528,10
48,50,1,1,12,1099.0,528,10
49,50,1,1,12,1091.0,528,10
50,50,1,1,12,1088.0,528,10
51,50,1,1,12,1091.0,528,10
52,50,1,1,12,1099.0,528,10
53,50,1,1,12,1099.0,528,10
54,50,1,1,12,1087.0,528,10
55,50,1,1,12,1099.0,528,10
56,50,1,1,12,1080.0,528,10
57,50,1,1,12,1092.0,528,10
58,50,1,1,12,1088.0,528,10
59,50,1,1,12,1099.0,528,10
60,50,1,1,12,1087.0,528,10
61,50,1,1,12,1099.0,528,10
62,50,1,1,12,1092.0,528,10
63,50,1,1,12,1092.0,528,9
64,50,1,1,12,1084.0,528,9
65,50,1,1,12,1088.0,528,9
66,50,1,1,12,1081.0,528,9
67,50,1,1,12,1089.0,528,9
68,50,1,1,12,1099.0,528,9
69,50,1,1,12,1080.0,528,9
70,50,1,1,12,1092.0,528,9
71,50,1,1,12,1087.0,528,9
72,50,1,1,12,1099.0,528,9
73,50,1,1,12,1088.0,528,9
74,50,1,1,12,1091.0,528,9
75,50,1,1,12,1088.0,528,9
76,50,1,1,12,1087.0,528,9
77,50,1,1,12,1091.0,528,9
78,50,1,1,12,1099.0,528,9
79,50,1,1,12,1092.0,528,9
80,50,1,1,12,1087.0,528,9
81,50,1,1,12,1099.0,528,9
82,50,1,1,12,1099.0,528,9
83,50,1,1,12,1092.0,528,9
84,50,1,1,12,1092.0,528,9
85,50,1,1,12,1099.0,528,9
86,50,1,1,12,1089.0,528,9
87,50,1,1,12,1099.0,528,9
88,50,1,1,12,1099.0,528,9
89,50,1,1,12,1099.0,528,9
90,50,1,1,12,1091.0,528,9
91,50,1,1,12,1087.0,528,9
92,50,1,1,12,1091.0,528,9
93,50,1,1,12,1099.0,528,9
94,50,1,1,12,1091.0,528,9
95,50,1,1,12,1099.0,528,9
96,50,1,1,12,1099.0,528,9
97,50,1,1,12,1092.0,528,9
98,50,1,1,12,1099.0,528,9
99,50,1,1,12,1099.0,528,9
100,50,1,1,12,1075.0,528,9
1,50,1,6,12,1020.0,209,3
2,50,1,6,12,1140.0,201,3
3,50,1,6,12,876.0,227,3
4,50,1,6,12,1094.0,273,4
5,50,1,6,12,1145.0,258,4
6,50,1,6,12,1088.0,250,4
7,50,1,6,12,1054.0,260,4
8,50,1,6,12,1025.0,256,4
9,50,1,6,12,1140.0,221,3
10,50,1,6,12,1068.0,211,3
11,50,1,6,12,1088.0,246,4
12,50,1,6,12,1088.0,250,4
13,50,1,6,12,1068.0,214,3
14,50,1,6,12,1140.0,204,3
15,50,1,6,12,1101.0,254,4
16,50,1,6,12,1140.0,220,3
17,50,1,6,12,1140.0,208,3
18,50,1,6,12,973.0,250,4
19,50,1,6,12,1105.0,244,4
20,50,1,6,12,1033.0,248,4
21,50,1,6,12,1068.0,204,3
22,50,1,6,12,1040.0,254,4
23,50,1,6,12,1140.0,219,3
24,50,1,6,12,1068.0,214,3
25,50,1,6,12,1140.0,216,3
26,50,1,6,12,1140.0,193,3
27,50,1,6,12,1068.0,218,3
28,50,1,6,12,1068.0,205,3
29,50,1,6,12,1020.0,212,3
30,50,1,6,12,1041.0,250,4
31,50,1,6,12,1140.0,202,3
32,50,1,6,12,1105.0,254,4
33,50,1,6,12,1068.0,219,3
34,50,1,6,12,1068.0,205,3
35,50,1,6,12,1028.0,243,4
36,50,1,6,12,1089.0,241,4
37,50,1,6,12,1068.0,197,3
38,50,1,6,12,1088.0,254,4
39,50,1,6,12,1105.0,254,4
40,50,1,6,12,1149.0,251,4
41,50,1,6,12,1148.0,260,4
42,50,1,6,12,1068.0,206,3
43,50,1,6,12,1148.0,252,4
44,50,1,6,12,1089.0,257,4
45,50,1,6,12,1145.0,240,4
46,50,1,6,12,1020.0,200,3
47,50,1,6,12,1140.0,200,3
48,50,1,6,12,1140.0,206,3
49,50,1,6,12,1089.0,249,4
50,50,1,6,12,973.0,254,4
51,50,1,6,12,1140.0,215,3
52,50,1,6,12,1140.0,226,3
53,50,1,6,12,1140.0,216,3
54,50,1,6,12,1105.0,233,3
55,50,1,6,12,1089.0,251,4
56,50,1,6,12,1140.0,213,3
57,50,1,6,12,1068.0,210,3
58,50,1,6,12,1068.0,212,3
59,50,1,6,12,1148.0,245,4
60,50,1,6,12,1140.0,214,3
61,50,1,6,12,1140.0,204,3
62,50,1,6,12,1068.0,204,3
63,50,1,6,12,1140.0,220,3
64,50,1,6,12,1028.0,263,4
65,50,1,6,12,1020.0,208,3
66,50,1,6,12,1068.0,222,3
67,50,1,6,12,1089.0,255,4
68,50,1,6,12,1010.0,248,4
69,50,1,6,12,1140.0,218,3
70,50,1,6,12,1068.0,203,3
71,50,1,6,12,1068.0,202,3
72,50,1,6,12,1088.0,246,4
73,50,1,6,12,1020.0,205,3
74,50,1,6,12,1101.0,248,4
75,50,1,6,12,1140.0,199,3
76,50,1,6,12,1140.0,221,3
77,50,1,6,12,1020.0,213,3
78,50,1,6,12,1068.0,204,3
79,50,1,6,12,1148.0,255,4
80,50,1,6,12,1140.0,216,3
81,50,1,6,12,1140.0,212,3
82,50,1,6,12,1089.0,248,4
83,50,1,6,12,1140.0,218,3
84,50,1,6,12,1020.0,203,3
85,50,1,6,12,1068.0,204,3
86,50,1,6,12,1020.0,203,3
87,50,1,6,12,1105.0,251,4
88,50,1,6,12,1140.0,208,3
89,50,1,6,12,1068.0,206,3
90,50,1,6,12,1033.0,255,4
91,50,1,6,12,1140.0,211,3
92,50,1,6,12,1101.0,245,4
93,50,1,6,12,1149.0,245,4
94,50,1,6,12,1068.0,201,3
95,50,1,6,12,1086.0,251,4
96,50,1,6,12,1145.0,252,4
97,50,1,6,12,1105.0,248,4
98,50,1,6,12,1068.0,213,3
99,50,1,6,12,1050.0,254,4
100,50,1,6,12,1068.0,199,3
1,50,1,1,25,1771.0,500,9
2,50,1,1,25,1763.0,500,9
3,50,1,1,25,1740.0,500,9
4,50,1,1,25,1774.0,500,9
5,50,1,1,25,1760.0,500,9
6,50,1,1,25,1774.0,500,9
7,50,1,1,25,1751.0,500,9
8,50,1,1,25,1763.0,500,9
9,50,1,1,25,1768.0,500,9
10,50,1,1,25,1754.0,500,9
11,50,1,1,25,1764.0,500,9
12,50,1,1,25,1771.0,500,9
13,50,1,1,25,1766.0,500,9
14,50,1,1,25,1750.0,500,9
15,50,1,1,25,1774.0,500,9
16,50,1,1,25,1774.0,500,9
17,50,1,1,25,1764.0,500,9
18,50,1,1,25,1763.0,500,9
19,50,1,1,25,1769.0,500,9
20,50,1,1,25,1771.0,500,9
21,50,1,1,25,1764.0,500,9
22,50,1,1,25,1774.0,500,9
23,50,1,1,25,1769.0,500,9
24,50,1,1,25,1761.0,500,9
25,50,1,1,25,1769.0,500,9
26,50,1,1,25,1769.0,500,9
27,50,1,1,25,1722.0,500,9
28,50,1,1,25,1763.0,500,9
29,50,1,1,25,1771.0,500,9
30,50,1,1,25,1757.0,500,9
31,50,1,1,25,1745.0,500,9
32,50,1,1,25,1769.0,500,9
33,50,1,1,25,1771.0,500,9
34,50,1,1,25,1743.0,500,9
35,50,1,1,25,1757.0,500,9
36,50,1,1,25,1763.0,500,9
37,50,1,1,25,1766.0,500,9
38,50,1,1,25,1754.0,500,9
39,50,1,1,25,1764.0,500,9
40,50,1,1,25,1746.0,500,9
41,50,1,1,25,1774.0,500,9
42,50,1,1,25,1771.0,500,10
43,50,1,1,25,1774.0,500,9
44,50,1,1,25,1767.0,500,9
45,50,1,1,25,1769.0,500,9
46,50,1,1,25,1757.0,500,9
47,50,1,1,25,1757.0,500,9
48,50,1,1,25,1769.0,500,9
49,50,1,1,25,1735.0,500,9
50,50,1,1,25,1767.0,500,9
51,50,1,1,25,1772.0,500,9
52,50,1,1,25,1737.0,500,9
53,50,1,1,25,1771.0,500,9
54,50,1,1,25,1762.0,500,9
55,50,1,1,25,1766.0,500,9
56,50,1,1,25,1774.0,500,9
57,50,1,1,25,1766.0,500,9
58,50,1,1,25,1769.0,500,9
59,50,1,1,25,1761.0,500,9
60,50,1,1,25,1753.0,500,9
61,50,1,1,25,1774.0,500,9
62,50,1,1,25,1774.0,500,9
63,50,1,1,25,1769.0,500,9
64,50,1,1,25,1769.0,500,9
65,50,1,1,25,1772.0,500,9
66,50,1,1,25,1774.0,500,9
67,50,1,1,25,1764.0,500,9
68,50,1,1,25,1754.0,500,9
69,50,1,1,25,1771.0,500,9
70,50,1,1,25,1761.0,500,9
71,50,1,1,25,1761.0,500,9
72,50,1,1,25,1769.0,500,9
73,50,1,1,25,1769.0,500,9
74,50,1,1,25,1761.0,500,9
75,50,1,1,25,1749.0,500,9
76,50,1,1,25,1774.0,500,9
77,50,1,1,25,1769.0,500,9
78,50,1,1,25,1766.0,500,9
79,50,1,1,25,1771.0,500,9
80,50,1,1,25,1774.0,500,9
81,50,1,1,25,1757.0,500,9
82,50,1,1,25,1764.0,500,9
83,50,1,1,25,1766.0,500,9
84,50,1,1,25,1725.0,500,9
85,50,1,1,25,1774.0,500,9
86,50,1,1,25,1743.0,500,9
87,50,1,1,25,1772.0,500,9
88,50,1,1,25,1761.0,500,9
89,50,1,1,25,1774.0,500,9
90,50,1,1,25,1769.0,500,9
91,50,1,1,25,1747.0,500,9
92,50,1,1,25,1774.0,500,9
93,50,1,1,25,1774.0,500,9
94,50,1,1,25,1758.0,500,9
95,50,1,1,25,1771.0,500,9
96,50,1,1,25,1742.0,500,9
97,50,1,1,25,1774.0,500,9
98,50,1,1,25,1774.0,500,9
99,50,1,1,25,1761.0,500,9
100,50,1,1,25,1772.0,500,9
1,50,1,4,25,1811.0,304,5
2,50,1,4,25,1803.0,263,4
3,50,1,4,25,1854.0,278,4
4,50,1,4,25,1639.0,239,4
5,50,1,4,25,1791.0,277,4
6,50,1,4,25,1737.0,271,4
7,50,1,4,25,1789.0,264,4
8,50,1,4,25,1841.0,263,4
9,50,1,4,25,1669.0,258,4
10,50,1,4,25,1775.0,243,4
11,50,1,4,25,1577.0,268,4
12,50,1,4,25,1727.0,239,4
13,50,1,4,25,1867.0,271,4
14,50,1,4,25,1845.0,282,4
15,50,1,4,25,1706.0,251,4
16,50,1,4,25,1847.0,264,4
17,50,1,4,25,1734.0,265,4
18,50,1,4,25,1750.0,261,4
19,50,1,4,25,1733.0,265,4
20,50,1,4,25,1600.0,243,4
21,50,1,4,25,1694.0,257,4
22,50,1,4,25,1589.0,241,4
23,50,1,4,25,1796.0,268,4
24,50,1,4,25,1610.0,245,4
25,50,1,4,25,1703.0,257,4
26,50,1,4,25,1691.0,249,4
27,50,1,4,25,1820.0,269,4
28,50,1,4,25,1700.0,269,4
29,50,1,4,25,1826.0,262,4
30,50,1,4,25,1868.0,253,4
31,50,1,4,25,1801.0,263,4
32,50,1,4,25,1766.0,280,4
33,50,1,4,25,1813.0,265,4
34,50,1,4,25,1807.0,256,4
35,50,1,4,25,1699.0,270,4
36,50,1,4,25,1660.0,248,4
37,50,1,4,25,1724.0,250,4
38,50,1,4,25,1816.0,276,4
39,50,1,4,25,1651.0,257,4
40,50,1,4,25,1724.0,283,4
41,50,1,4,25,1855.0,297,5
42,50,1,4,25,1887.0,291,5
43,50,1,4,25,1519.0,218,3
44,50,1,4,25,1800.0,266,4
45,50,1,4,25,1620.0,235,4
46,50,1,4,25,1724.0,260,4
47,50,1,4,25,1742.0,240,4
48,50,1,4,25,1738.0,242,4
49,50,1,4,25,1798.0,272,4
50,50,1,4,25,1830.0,253,4
51,50,1,4,25,1852.0,264,4
52,50,1,4,25,1733.0,235,4
53,50,1,4,25,1853.0,286,4
54,50,1,4,25,1895.0,273,4
55,50,1,4,25,1767.0,274,4
56,50,1,4,25,1531.0,285,4
57,50,1,4,25,1798.0,270,4
58,50,1,4,25,1757.0,259,4
59,50,1,4,25,1905.0,278,4
60,50,1,4,25,1636.0,250,4
61,50,1,4,25,1872.0,269,4
62,50,1,4,25,1700.0,239,4
63,50,1,4,25,1769.0,251,4
64,50,1,4,25,1828.0,259,4
65,50,1,4,25,1783.0,272,4
66,50,1,4,25,1624.0,244,4
67,50,1,4,25,1727.0,268,4
68,50,1,4,25,1803.0,274,4
69,50,1,4,25,1833.0,265,4
70,50,1,4,25,1667.0,255,4
71,50,1,4,25,1724.0,241,4
72,50,1,4,25,1850.0,264,4
73,50,1,4,25,1649.0,256,4
74,50,1,4,25,1833.0,257,4
75,50,1,4,25,1768.0,283,4
76,50,1,4,25,1890.0,273,4
77,50,1,4,25,1842.0,266,4
78,50,1,4,25,1781.0,288,5
79,50,1,4,25,1774.0,271,4
80,50,1,4,25,1721.0,265,4
81,50,1,4,25,1759.0,267,4
82,50,1,4,25,1622.0,250,4
83,50,1,4,25,1875.0,282,4
84,50,1,4,25,1879.0,264,4
85,50,1,4,25,1786.0,278,4
86,50,1,4,25,1643.0,254,4
87,50,1,4,25,1712.0,244,4
88,50,1,4,25,1743.0,279,4
89,50,1,4,25,1535.0,269,4
90,50,1,4,25,1751.0,276,4
91,50,1,4,25,1842.0,262,4
92,50,1,4,25,1742.0,242,4
93,50,1,4,25,1574.0,256,4
94,50,1,4,25,1624.0,249,4
95,50,1,4,25,1702.0,262,4
96,50,1,4,25,1646.0,246,4
97,50,1,4,25,1949.0,274,4
98,50,1,4,25,1590.0,254,4
99,50,1,4,25,1736.0,244,4
100,50,1,4,25,1757.0,265,4
1,50,4,17,25,2263.0,193,3
2,50,4,17,25,2163.0,199,3
3,50,4,17,25,1810.0,191,3
4,50,4,17,25,2130.0,219,3
5,50,4,17,25,1900.0,187,3
6,50,4,17,25,2034.0,218,3
7,50,4,17,25,1899.0,187,3
8,50,4,17,25,1998.0,234,3
9,50,4,17,25,2259.0,223,3
10,50,4,17,25,2079.0,202,3
11,50,4,17,25,2043.0,217,3
12,50,4,17,25,2167.0,218,3
13,50,4,17,25,2080.0,223,3
14,50,4,17,25,2151.0,221,3
15,50,4,17,25,2115.0,236,3
16,50,4,17,25,2263.0,217,3
17,50,4,17,25,1900.0,210,3
18,50,4,17,25,1927.0,206,3
19,50,4,17,25,2070.0,264,4
20,50,4,17,25,2071.0,218,3
21,50,4,17,25,1879.0,220,3
22,50,4,17,25,1790.0,210,3
23,50,4,17,25,2263.0,204,3
24,50,4,17,25,2080.0,216,3
25,50,4,17,25,2178.0,204,3
26,50,4,17,25,2050.0,197,3
27,50,4,17,25,2130.0,205,3
28,50,4,17,25,2063.0,238,3
29,50,4,17,25,1702.0,192,3
30,50,4,17,25,2010.0,213,3
31,50,4,17,25,2151.0,217,3
32,50,4,17,25,2263.0,240,3
33,50,4,17,25,2124.0,247,4
34,50,4,17,25,2268.0,210,3
35,50,4,17,25,2106.0,199,3
36,50,4,17,25,1765.0,211,3
37,50,4,17,25,2115.0,207,3
38,50,4,17,25,2071.0,199,3
39,50,4,17,25,2043.0,235,3
40,50,4,17,25,2034.0,201,3
41,50,4,17,25,2071.0,208,3
42,50,4,17,25,2071.0,194,3
43,50,4,17,25,1774.0,199,3
44,50,4,17,25,1882.0,234,3
45,50,4,17,25,2142.0,222,3
46,50,4,17,25,1810.0,185,3
47,50,4,17,25,2268.0,208,3
48,50,4,17,25,2079.0,217,3
49,50,4,17,25,1611.0,201,3
50,50,4,17,25,1998.0,238,3
51,50,4,17,25,1999.0,204,3
52,50,4,17,25,2148.0,239,3
53,50,4,17,25,2079.0,204,3
54,50,4,17,25,1998.0,191,3
55,50,4,17,25,2007.0,194,3
56,50,4,17,25,2034.0,219,3
57,50,4,17,25,2142.0,207,3
58,50,4,17,25,2163.0,231,3
59,50,4,17,25,2178.0,214,3
60,50,4,17,25,1485.0,212,3
61,50,4,17,25,2043.0,216,3
62,50,4,17,25,2119.0,220,3
63,50,4,17,25,1882.0,210,3
64,50,4,17,25,2007.0,225,3
65,50,4,17,25,2167.0,220,3
66,50,4,17,25,1999.0,222,3
67,50,4,17,25,2080.0,218,3
68,50,4,17,25,2187.0,211,3
69,50,4,17,25,2187.0,186,3
70,50,4,17,25,2020.0,193,3
71,50,4,17,25,2020.0,236,3
72,50,4,17,25,2263.0,207,3
73,50,4,17,25,1710.0,191,3
74,50,4,17,25,1700.0,193,3
75,50,4,17,25,2263.0,215,3
76,50,4,17,25,2179.0,209,3
77,50,4,17,25,1774.0,185,3
78,50,4,17,25,2178.0,188,3
79,50,4,17,25,2080.0,206,3
80,50,4,17,25,2060.0,229,3
81,50,4,17,25,2007.0,213,3
82,50,4,17,25,1790.0,199,3
83,50,4,17,25,1950.0,203,3
84,50,4,17,25,1927.0,215,3
85,50,4,17,25,2130.0,202,3
86,50,4,17,25,2070.0,213,3
87,50,4,17,25,1953.0,225,3
88,50,4,17,25,2268.0,211,3
89,50,4,17,25,2064.0,206,3
90,50,4,17,25,2119.0,240,3
91,50,4,17,25,2268.0,221,3
92,50,4,17,25,2050.0,227,3
93,50,4,17,25,2071.0,219,3
94,50,4,17,25,2020.0,209,3
95,50,4,17,25,2063.0,206,3
96,50,4,17,25,2151.0,219,3
97,50,4,17,25,2020.0,211,3
98,50,4,17,25,1999.0,215,3
99,50,4,17,25,1854.0,235,3
100,50,4,17,25,1960.0,217,3
1,50,2,8,50,3849.0,253,4
2,50,2,8,50,4241.0,230,4
3,50,2,8,50,4316.0,198,3
4,50,2,8,50,4080.0,244,4
5,50,2,8,50,3696.0,212,3
6,50,2,8,50,4000.0,221,3
7,50,2,8,50,3878.0,211,3
8,50,2,8,50,3842.0,240,4
9,50,2,8,50,3203.0,197,3
10,50,2,8,50,3704.0,222,3
11,50,2,8,50,4026.0,212,3
12,50,2,8,50,4144.0,229,3
13,50,2,8,50,3812.0,245,4
14,50,2,8,50,3649.0,263,4
15,50,2,8,50,4176.0,228,3
16,50,2,8,50,3542.0,245,4
17,50,2,8,50,4312.0,197,3
18,50,2,8,50,3756.0,217,3
19,50,2,8,50,3630.0,220,3
20,50,2,8,50,4282.0,234,4
21,50,2,8,50,3603.0,236,4
22,50,2,8,50,3340.0,206,3
23,50,2,8,50,4164.0,231,4
24,50,2,8,50,3956.0,224,3
25,50,2,8,50,3956.0,207,3
26,50,2,8,50,3492.0,219,3
27,50,2,8,50,3794.0,231,4
28,50,2,8,50,4120.0,208,3
29,50,2,8,50,3720.0,220,3
30,50,2,8,50,4053.0,255,4
31,50,2,8,50,3603.0,228,3
32,50,2,8,50,4133.0,224,3
33,50,2,8,50,4212.0,227,3
34,50,2,8,50,3780.0,214,3
35,50,2,8,50,4068.0,229,3
36,50,2,8,50,3689.0,226,3
37,50,2,8,50,3519.0,199,3
38,50,2,8,50,3540.0,219,3
39,50,2,8,50,3702.0,226,3
40,50,2,8,50,3275.0,228,3
41,50,2,8,50,3683.0,228,3
42,50,2,8,50,3976.0,229,3
43,50,2,8,50,4014.0,198,3
44,50,2,8,50,3606.0,225,3
45,50,2,8,50,4340.0,216,3
46,50,2,8,50,3986.0,232,4
47,50,2,8,50,3961.0,245,4
48,50,2,8,50,3910.0,233,4
49,50,2,8,50,3842.0,227,3
50,50,2,8,50,4216.0,231,3
51,50,2,8,50,3674.0,221,3
52,50,2,8,50,3676.0,212,3
53,50,2,8,50,3736.0,211,3
54,50,2,8,50,3678.0,243,4
55,50,2,8,50,4190.0,215,3
56,50,2,8,50,3894.0,214,3
57,50,2,8,50,3838.0,227,3
58,50,2,8,50,3794.0,254,4
59,50,2,8,50,3834.0,242,4
60,50,2,8,50,3678.0,234,4
61,50,2,8,50,4280.0,204,3
62,50,2,8,50,4027.0,204,3
63,50,2,8,50,3834.0,229,4
64,50,2,8,50,4174.0,238,4
65,50,2,8,50,4270.0,235,4
66,50,2,8,50,4180.0,220,3
67,50,2,8,50,4035.0,215,3
68,50,2,8,50,3956.0,246,4
69,50,2,8,50,3918.0,216,3
70,50,2,8,50,3938.0,235,4
71,50,2,8,50,3391.0,218,3
72,50,2,8,50,3634.0,248,4
73,50,2,8,50,3443.0,230,4
74,50,2,8,50,3398.0,217,3
75,50,2,8,50,3756.0,223,3
76,50,2,8,50,3898.0,209,3
77,50,2,8,50,3464.0,207,3
78,50,2,8,50,3393.0,206,3
79,50,2,8,50,4286.0,226,3
80,50,2,8,50,4205.0,245,4
81,50,2,8,50,4050.0,225,3
82,50,2,8,50,4024.0,236,4
83,50,2,8,50,3904.0,247,4
84,50,2,8,50,3268.0,214,3
85,50,2,8,50,3398.0,241,4
86,50,2,8,50,3776.0,229,3
87,50,2,8,50,3550.0,237,4
88,50,2,8,50,3781.0,227,3
89,50,2,8,50,4214.0,231,3
90,50,2,8,50,4084.0,239,4
91,50,2,8,50,4240.0,229,3
92,50,2,8,50,3982.0,216,3
93,50,2,8,50,4016.0,218,3
94,50,2,8,50,3814.0,220,3
95,50,2,8,50,4072.0,244,4
96,50,2,8,50,3810.0,218,3
97,50,2,8,50,3983.0,227,3
98,50,2,8,50,3905.0,221,3
99,50,2,8,50,3975.0,223,3
100,50,2,8,50,3936.0,222,3
1,50,8,35,50,3704.0,237,3
2,50,8,35,50,3814.0,203,3
3,50,8,35,50,3186.0,195,3
4,50,8,35,50,4082.0,248,4
5,50,8,35,50,3974.0,186,3
6,50,8,35,50,3260.0,210,3
7,50,8,35,50,4265.0,206,3
8,50,8,35,50,2765.0,221,3
9,50,8,35,50,4232.0,263,4
10,50,8,35,50,3260.0,205,3
11,50,8,35,50,4265.0,240,4
12,50,8,35,50,2666.0,226,3
13,50,8,35,50,3255.0,242,3
14,50,8,35,50,3950.0,206,3
15,50,8,35,50,4379.0,198,3
16,50,8,35,50,4132.0,200,3
17,50,8,35,50,2851.0,216,3
18,50,8,35,50,3564.0,183,3
19,50,8,35,50,2957.0,162,2
20,50,8,35,50,3260.0,199,3
21,50,8,35,50,2889.0,225,3
22,50,8,35,50,3630.0,252,4
23,50,8,35,50,3020.0,196,3
24,50,8,35,50,2938.0,220,3
25,50,8,35,50,3584.0,239,3
26,50,8,35,50,4236.0,253,4
27,50,8,35,50,3399.0,216,3
28,50,8,35,50,3275.0,210,3
29,50,8,35,50,3380.0,179,2
30,50,8,35,50,3331.0,267,4
31,50,8,35,50,3488.0,190,3
32,50,8,35,50,4190.0,227,3
33,50,8,35,50,3238.0,258,4
34,50,8,35,50,1759.0,218,3
35,50,8,35,50,4037.0,206,3
36,50,8,35,50,3338.0,243,4
37,50,8,35,50,3440.0,198,3
38,50,8,35,50,2065.0,174,2
39,50,8,35,50,3701.0,234,3
40,50,8,35,50,3255.0,211,3
41,50,8,35,50,3953.0,224,3
42,50,8,35,50,3042.0,185,3
43,50,8,35,50,4007.0,247,4
44,50,8,35,50,3275.0,223,3
45,50,8,35,50,2775.0,225,3
46,50,8,35,50,3584.0,226,3
47,50,8,35,50,2509.0,229,3
48,50,8,35,50,4208.0,191,3
49,50,8,35,50,3690.0,216,3
50,50,8,35,50,2742.0,204,3
51,50,8,35,50,4265.0,173,2
52,50,8,35,50,3785.0,208,3
53,50,8,35,50,3728.0,213,3
54,50,8,35,50,3728.0,216,3
55,50,8,35,50,3440.0,208,3
56,50,8,35,50,3446.0,176,2
57,50,8,35,50,4298.0,225,3
58,50,8,35,50,4379.0,209,3
59,50,8,35,50,3380.0,206,3
60,50,8,35,50,3830.0,221,3
61,50,8,35,50,3584.0,223,3
62,50,8,35,50,3728.0,213,3
63,50,8,35,50,3704.0,236,3
64,50,8,35,50,3920.0,204,3
65,50,8,35,50,3560.0,197,3
66,50,8,35,50,3203.0,190,3
67,50,8,35,50,3312.0,212,3
68,50,8,35,50,3905.0,224,3
69,50,8,35,50,4046.0,229,3
70,50,8,35,50,3785.0,201,3
71,50,8,35,50,2998.0,182,3
72,50,8,35,50,3830.0,201,3
73,50,8,35,50,3938.0,194,3
74,50,8,35,50,3460.0,236,3
75,50,8,35,50,4379.0,182,3
76,50,8,35,50,3159.0,244,4
77,50,8,35,50,2694.0,220,3
78,50,8,35,50,3944.0,226,3
79,50,8,35,50,3550.0,182,3
80,50,8,35,50,3131.0,230,3
81,50,8,35,50,2456.0,217,3
82,50,8,35,50,4506.0,214,3
83,50,8,35,50,3198.0,181,2
84,50,8,35,50,3887.0,242,3
85,50,8,35,50,3741.0,233,3
86,50,8,35,50,4007.0,229,3
87,50,8,35,50,3717.0,219,3
88,50,8,35,50,2685.0,181,2
89,50,8,35,50,2956.0,212,3
90,50,8,35,50,3616.0,241,3
91,50,8,35,50,3710.0,232,3
92,50,8,35,50,3399.0,193,3
93,50,8,35,50,2697.0,178,2
94,50,8,35,50,3704.0,208,3
95,50,8,35,50,4190.0,249,4
96,50,8,35,50,3165.0,191,3
97,50,8,35,50,4379.0,211,3
98,50,8,35,50,3584.0,226,3
99,50,8,35,50,3173.0,186,3
100,50,8,35,50,3228.0,222,3
1,50,3,12,75,5005.0,208,3
2,50,3,12,75,4739.0,209,3
3,50,3,12,75,3812.0,193,3
4,50,3,12,75,4992.0,223,3
5,50,3,12,75,4062.0,193,3
6,50,3,12,75,5336.0,213,3
7,50,3,12,75,4818.0,223,3
8,50,3,12,75,5809.0,272,4
9,50,3,12,75,5277.0,235,4
10,50,3,12,75,5802.0,209,3
11,50,3,12,75,4868.0,212,3
12,50,3,12,75,5332.0,236,4
13,50,3,12,75,5032.0,198,3
14,50,3,12,75,5053.0,224,3
15,50,3,12,75,5232.0,245,4
16,50,3,12,75,4724.0,209,3
17,50,3,12,75,5225.0,220,3
18,50,3,12,75,5651.0,225,3
19,50,3,12,75,5125.0,225,4
20,50,3,12,75,4940.0,242,4
21,50,3,12,75,4721.0,202,3
22,50,3,12,75,4591.0,216,3
23,50,3,12,75,4522.0,230,4
24,50,3,12,75,5071.0,215,3
25,50,3,12,75,4772.0,214,3
26,50,3,12,75,5246.0,222,3
27,50,3,12,75,5639.0,249,4
28,50,3,12,75,5333.0,231,4
29,50,3,12,75,4087.0,220,3
30,50,3,12,75,5008.0,228,4
31,50,3,12,75,4970.0,221,3
32,50,3,12,75,5018.0,188,3
33,50,3,12,75,5415.0,223,3
34,50,3,12,75,4891.0,214,3
35,50,3,12,75,5190.0,259,4
